N,psi,delta,lambda,theta,alpha,effective_beta,psi_check,selection_mode,path_index,hit_x0_zero,t_0,first_loss_time,stop_time,simulated_until,simulated_until_rule,kappa_1_at_t0,kappa_1_at_stop,X0_count_at_stop,X_0_at_stop,leading_zero_count_at_t0,first_nonzero_class_at_t0,num_classes,T_MAX
100000,1.0,0.2,0.00023025850929940463,2.302585092994046,0.00010000000000000002,0.7275568622601074,1.0,exponential,0,True,32631.0,32631.0,32631,32631,"min(t_0, 10000000)",3.2326798,3.2326798,0,0.0,1.0,1.0,100000,10000000
100000,1.0,0.2,0.00023025850929940463,2.302585092994046,0.00010000000000000002,0.7275568622601074,1.0,exponential,1,True,18549.0,18549.0,18549,18549,"min(t_0, 10000000)",2.53865,2.53865,0,0.0,1.0,1.0,100000,10000000
100000,1.0,0.2,0.00023025850929940463,2.302585092994046,0.00010000000000000002,0.7275568622601074,1.0,exponential,2,True,205101.0,205101.0,205101,205101,"min(t_0, 10000000)",2.80357,2.80357,0,0.0,1.0,1.0,100000,10000000
100000,1.0,0.2,0.00023025850929940463,2.302585092994046,0.00010000000000000002,0.7275568622601074,1.0,exponential,3,True,38771.0,38771.0,38771,38771,"min(t_0, 10000000)",2.6773899,2.6773899,0,0.0,1.0,1.0,100000,10000000
100000,1.0,0.2,0.00023025850929940463,2.302585092994046,0.00010000000000000002,0.7275568622601074,1.0,exponential,4,True,27737.0,27737.0,27737,27737,"min(t_0, 10000000)",2.76396,2.76396,0,0.0,1.0,1.0,100000,10000000
100000,1.0,0.2,0.00023025850929940463,2.302585092994046,0.00010000000000000002,0.7275568622601074,1.0,exponential,5,True,46411.0,46411.0,46411,46411,"min(t_0, 10000000)",2.70786,2.70786,0,0.0,1.0,1.0,100000,10000000
100000,1.0,0.2,0.00023025850929940463,2.302585092994046,0.00010000000000000002,0.7275568622601074,1.0,exponential,6,True,36695.0,36695.0,36695,36695,"min(t_0, 10000000)",2.93725,2.93725,0,0.0,1.0,1.0,100000,10000000
100000,1.0,0.2,0.00023025850929940463,2.302585092994046,0.00010000000000000002,0.7275568622601074,1.0,exponential,7,True,44265.0,44265.0,44265,44265,"min(t_0, 10000000)",3.48418,3.48418,0,0.0,1.0,1.0,100000,10000000
100000,1.0,0.2,0.00023025850929940463,2.302585092994046,0.00010000000000000002,0.7275568622601074,1.0,exponential,8,True,11064.0,11064.0,11064,11064,"min(t_0, 10000000)",2.34162,2.34162,0,0.0,1.0,1.0,100000,10000000
100000,1.0,0.2,0.00023025850929940463,2.302585092994046,0.00010000000000000002,0.7275568622601074,1.0,exponential,9,True,71127.0,71127.0,71127,71127,"min(t_0, 10000000)",2.16699,2.16699,0,0.0,1.0,1.0,100000,10000000
100000,1.0,0.2,0.00023025850929940463,2.302585092994046,0.00010000000000000002,0.7275568622601074,1.0,exponential,10,True,45051.0,45051.0,45051,45051,"min(t_0, 10000000)",2.74774,2.74774,0,0.0,1.0,1.0,100000,10000000
100000,1.0,0.2,0.00023025850929940463,2.302585092994046,0.00010000000000000002,0.7275568622601074,1.0,exponential,11,True,42411.0,42411.0,42411,42411,"min(t_0, 10000000)",3.0235999,3.0235999,0,0.0,1.0,1.0,100000,10000000
100000,1.0,0.2,0.00023025850929940463,2.302585092994046,0.00010000000000000002,0.7275568622601074,1.0,exponential,12,True,70222.0,70222.0,70222,70222,"min(t_0, 10000000)",2.4588099,2.4588099,0,0.0,1.0,1.0,100000,10000000
100000,1.0,0.2,0.00023025850929940463,2.302585092994046,0.00010000000000000002,0.7275568622601074,1.0,exponential,13,True,6269.0,6269.0,6269,6269,"min(t_0, 10000000)",3.0961199,3.0961199,0,0.0,1.0,1.0,100000,10000000
100000,1.0,0.2,0.00023025850929940463,2.302585092994046,0.00010000000000000002,0.7275568622601074,1.0,exponential,14,True,70014.0,70014.0,70014,70014,"min(t_0, 10000000)",2.86457,2.86457,0,0.0,1.0,1.0,100000,10000000
100000,1.0,0.2,0.00023025850929940463,2.302585092994046,0.00010000000000000002,0.7275568622601074,1.0,exponential,15,True,5496.0,5496.0,5496,5496,"min(t_0, 10000000)",2.58166,2.58166,0,0.0,1.0,1.0,100000,10000000
100000,1.0,0.2,0.00023025850929940463,2.302585092994046,0.00010000000000000002,0.7275568622601074,1.0,exponential,16,True,35128.0,35128.0,35128,35128,"min(t_0, 10000000)",2.90939,2.90939,0,0.0,1.0,1.0,100000,10000000
100000,1.0,0.2,0.00023025850929940463,2.302585092994046,0.00010000000000000002,0.7275568622601074,1.0,exponential,17,True,79653.0,79653.0,79653,79653,"min(t_0, 10000000)",2.6889699,2.6889699,0,0.0,1.0,1.0,100000,10000000
100000,1.0,0.2,0.00023025850929940463,2.302585092994046,0.00010000000000000002,0.7275568622601074,1.0,exponential,18,True,57143.0,57143.0,57143,57143,"min(t_0, 10000000)",2.70913,2.70913,0,0.0,1.0,1.0,100000,10000000
100000,1.0,0.2,0.00023025850929940463,2.302585092994046,0.00010000000000000002,0.7275568622601074,1.0,exponential,19,True,64828.0,64828.0,64828,64828,"min(t_0, 10000000)",3.06702,3.06702,0,0.0,1.0,1.0,100000,10000000
100000,1.0,0.2,0.00023025850929940463,2.302585092994046,0.00010000000000000002,0.7275568622601074,1.0,exponential,20,True,58325.0,58325.0,58325,58325,"min(t_0, 10000000)",2.74852,2.74852,0,0.0,1.0,1.0,100000,10000000
100000,1.0,0.2,0.00023025850929940463,2.302585092994046,0.00010000000000000002,0.7275568622601074,1.0,exponential,21,True,45942.0,45942.0,45942,45942,"min(t_0, 10000000)",3.66937,3.66937,0,0.0,1.0,1.0,100000,10000000
100000,1.0,0.2,0.00023025850929940463,2.302585092994046,0.00010000000000000002,0.7275568622601074,1.0,exponential,22,True,21464.0,21464.0,21464,21464,"min(t_0, 10000000)",2.37815,2.37815,0,0.0,1.0,1.0,100000,10000000
