N,psi,delta,lambda,theta,alpha,effective_beta,psi_check,selection_mode,path_index,t_0,first_loss_time,kappa_1_at_t0,X0_count_at_stop,X_0_at_stop,leading_zero_count_at_t0,first_nonzero_class_at_t0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,0,64.0,64.0,8.92476,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,1,117.0,117.0,9.08436,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,2,59.0,59.0,9.5272,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,3,177.0,177.0,9.1449995,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,4,1.0,1.0,9.95,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,5,13.0,13.0,8.87722,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,6,80.0,80.0,9.08033,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,7,17.0,17.0,8.95521,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,8,49.0,49.0,9.25175,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,9,153.0,153.0,8.901,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,10,218.0,218.0,9.07673,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,11,124.0,124.0,9.0046,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,12,124.0,124.0,9.007999,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,13,6.0,6.0,9.30549,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,14,2.0,2.0,9.69634,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,15,16.0,16.0,9.05342,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,16,59.0,59.0,8.94852,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,17,104.0,104.0,9.09142,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,18,125.0,125.0,9.08187,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,19,14.0,14.0,9.385139,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,20,116.0,116.0,9.35268,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,21,42.0,42.0,9.30199,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,22,58.0,58.0,9.45342,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,23,35.0,35.0,8.949369,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,24,8.0,8.0,9.04438,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,25,120.0,120.0,9.23716,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,26,122.0,122.0,9.1593,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,27,44.0,44.0,9.02773,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,28,2.0,2.0,9.64991,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,29,3.0,3.0,9.354879,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,30,3.0,3.0,9.42283,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,31,6.0,6.0,9.47543,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,32,1.0,1.0,9.93203,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,33,40.0,40.0,9.12379,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,34,74.0,74.0,9.107289,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,35,75.0,75.0,9.11033,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,36,1.0,1.0,9.94508,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,37,75.0,75.0,9.10952,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,38,17.0,17.0,9.16864,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,39,176.0,176.0,9.09795,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,40,69.0,69.0,9.17562,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,41,50.0,50.0,9.214419,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,42,100.0,100.0,9.033629,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,43,87.0,87.0,8.97584,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,44,9.0,9.0,8.935329,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,45,91.0,91.0,8.91542,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,46,7.0,7.0,8.95696,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,47,72.0,72.0,9.1682,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,48,26.0,26.0,8.887569,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,49,76.0,76.0,8.99302,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,50,91.0,91.0,9.21661,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,51,1.0,1.0,9.9564295,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,52,0.0,0.0,10.3969,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,53,20.0,20.0,9.15142,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,54,193.0,193.0,9.088079,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,55,4.0,4.0,9.294169,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,56,18.0,18.0,9.005879,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,57,37.0,37.0,9.09321,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,58,91.0,91.0,9.222469,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,59,46.0,46.0,8.801829,0,0.0,1.0,1.0
100000,1.0,0.9,3.2766360300953092,10.361632918473205,0.31622776601683783,-0.10308564049496136,0.9999999999999999,exponential,60,10.0,10.0,9.355909,0,0.0,1.0,1.0
