N,psi,delta,lambda,theta,alpha,effective_beta,psi_check,selection_mode,path_index,hit_x0_zero,t_0,first_loss_time,stop_time,simulated_until,simulated_until_rule,kappa_1_at_t0,kappa_1_at_stop,X0_count_at_stop,X_0_at_stop,leading_zero_count_at_t0,first_nonzero_class_at_t0,num_classes,T_MAX
10000,0.7,0.3,0.0030654552087169104,2.763102111592855,0.0011094252347227794,0.6283762563096638,0.6999999999999998,exponential,0,True,2305.0,2305.0,2305,2305,"min(t_0, 1000000)",3.1095,3.1095,0,0.0,1.0,1.0,10000,1000000
10000,0.7,0.3,0.0030654552087169104,2.763102111592855,0.0011094252347227794,0.6283762563096638,0.6999999999999998,exponential,1,True,731.0,731.0,731,731,"min(t_0, 1000000)",3.6622,3.6622,0,0.0,1.0,1.0,10000,1000000
10000,0.7,0.3,0.0030654552087169104,2.763102111592855,0.0011094252347227794,0.6283762563096638,0.6999999999999998,exponential,2,True,489.0,489.0,489,489,"min(t_0, 1000000)",3.0721998,3.0721998,0,0.0,1.0,1.0,10000,1000000
10000,0.7,0.3,0.0030654552087169104,2.763102111592855,0.0011094252347227794,0.6283762563096638,0.6999999999999998,exponential,3,True,1201.0,1201.0,1201,1201,"min(t_0, 1000000)",3.8467999,3.8467999,0,0.0,1.0,1.0,10000,1000000
10000,0.7,0.3,0.0030654552087169104,2.763102111592855,0.0011094252347227794,0.6283762563096638,0.6999999999999998,exponential,4,True,931.0,931.0,931,931,"min(t_0, 1000000)",2.8116,2.8116,0,0.0,1.0,1.0,10000,1000000
10000,0.7,0.3,0.0030654552087169104,2.763102111592855,0.0011094252347227794,0.6283762563096638,0.6999999999999998,exponential,5,True,5128.0,5128.0,5128,5128,"min(t_0, 1000000)",3.7192998,3.7192998,0,0.0,1.0,1.0,10000,1000000
10000,0.7,0.3,0.0030654552087169104,2.763102111592855,0.0011094252347227794,0.6283762563096638,0.6999999999999998,exponential,6,True,2182.0,2182.0,2182,2182,"min(t_0, 1000000)",3.4596,3.4596,0,0.0,1.0,1.0,10000,1000000
10000,0.7,0.3,0.0030654552087169104,2.763102111592855,0.0011094252347227794,0.6283762563096638,0.6999999999999998,exponential,7,True,1830.0,1830.0,1830,1830,"min(t_0, 1000000)",3.204,3.204,0,0.0,1.0,1.0,10000,1000000
10000,0.7,0.3,0.0030654552087169104,2.763102111592855,0.0011094252347227794,0.6283762563096638,0.6999999999999998,exponential,8,True,444.0,444.0,444,444,"min(t_0, 1000000)",3.0811,3.0811,0,0.0,1.0,1.0,10000,1000000
10000,0.7,0.3,0.0030654552087169104,2.763102111592855,0.0011094252347227794,0.6283762563096638,0.6999999999999998,exponential,9,True,2922.0,2922.0,2922,2922,"min(t_0, 1000000)",3.4348998,3.4348998,0,0.0,1.0,1.0,10000,1000000
