N,psi,delta,lambda,theta,alpha,effective_beta,psi_check,selection_mode,path_index,hit_x0_zero,t_0,first_loss_time,stop_time,simulated_until,simulated_until_rule,kappa_1_at_t0,kappa_1_at_stop,X0_count_at_stop,X_0_at_stop,leading_zero_count_at_t0,first_nonzero_class_at_t0,num_classes,T_MAX
10000,10.0,0.2,0.011622663805721621,1.842068074395237,0.006309573444801935,0.4836735810771482,9.999999999999998,exponential,0,True,35770.0,35770.0,35770,35770,"min(t_0, 1000000)",2.7089,2.7089,0,0.0,1.0,1.0,10000,1000000
10000,10.0,0.2,0.011622663805721621,1.842068074395237,0.006309573444801935,0.4836735810771482,9.999999999999998,exponential,1,True,52279.0,52279.0,52279,52279,"min(t_0, 1000000)",2.9678,2.9678,0,0.0,1.0,1.0,10000,1000000
10000,10.0,0.2,0.011622663805721621,1.842068074395237,0.006309573444801935,0.4836735810771482,9.999999999999998,exponential,2,True,95691.0,95691.0,95691,95691,"min(t_0, 1000000)",2.4067,2.4067,0,0.0,1.0,1.0,10000,1000000
10000,10.0,0.2,0.011622663805721621,1.842068074395237,0.006309573444801935,0.4836735810771482,9.999999999999998,exponential,3,True,358455.0,358455.0,358455,358455,"min(t_0, 1000000)",2.5005999,2.5005999,0,0.0,1.0,1.0,10000,1000000
10000,10.0,0.2,0.011622663805721621,1.842068074395237,0.006309573444801935,0.4836735810771482,9.999999999999998,exponential,4,True,447143.0,447143.0,447143,447143,"min(t_0, 1000000)",2.6325998,2.6325998,0,0.0,1.0,1.0,10000,1000000
10000,10.0,0.2,0.011622663805721621,1.842068074395237,0.006309573444801935,0.4836735810771482,9.999999999999998,exponential,5,True,509579.0,509579.0,509579,509579,"min(t_0, 1000000)",2.6629999,2.6629999,0,0.0,1.0,1.0,10000,1000000
10000,10.0,0.2,0.011622663805721621,1.842068074395237,0.006309573444801935,0.4836735810771482,9.999999999999998,exponential,6,True,278209.0,278209.0,278209,278209,"min(t_0, 1000000)",2.6994,2.6994,0,0.0,1.0,1.0,10000,1000000
10000,10.0,0.2,0.011622663805721621,1.842068074395237,0.006309573444801935,0.4836735810771482,9.999999999999998,exponential,7,True,123586.0,123586.0,123586,123586,"min(t_0, 1000000)",2.6892998,2.6892998,0,0.0,1.0,1.0,10000,1000000
10000,10.0,0.2,0.011622663805721621,1.842068074395237,0.006309573444801935,0.4836735810771482,9.999999999999998,exponential,8,True,182911.0,182911.0,182911,182911,"min(t_0, 1000000)",2.5751998,2.5751998,0,0.0,1.0,1.0,10000,1000000
10000,10.0,0.2,0.011622663805721621,1.842068074395237,0.006309573444801935,0.4836735810771482,9.999999999999998,exponential,9,True,99830.0,99830.0,99830,99830,"min(t_0, 1000000)",2.9666,2.9666,0,0.0,1.0,1.0,10000,1000000
10000,10.0,0.2,0.011622663805721621,1.842068074395237,0.006309573444801935,0.4836735810771482,9.999999999999998,exponential,10,True,74141.0,74141.0,74141,74141,"min(t_0, 1000000)",2.6441,2.6441,0,0.0,1.0,1.0,10000,1000000
10000,10.0,0.2,0.011622663805721621,1.842068074395237,0.006309573444801935,0.4836735810771482,9.999999999999998,exponential,11,True,255049.0,255049.0,255049,255049,"min(t_0, 1000000)",2.7711,2.7711,0,0.0,1.0,1.0,10000,1000000
10000,10.0,0.2,0.011622663805721621,1.842068074395237,0.006309573444801935,0.4836735810771482,9.999999999999998,exponential,12,True,158455.0,158455.0,158455,158455,"min(t_0, 1000000)",2.7691,2.7691,0,0.0,1.0,1.0,10000,1000000
10000,10.0,0.2,0.011622663805721621,1.842068074395237,0.006309573444801935,0.4836735810771482,9.999999999999998,exponential,13,True,274780.0,274780.0,274780,274780,"min(t_0, 1000000)",2.5605,2.5605,0,0.0,1.0,1.0,10000,1000000
