N,psi,delta,lambda,theta,alpha,effective_beta,psi_check,selection_mode,path_index,t_0,first_loss_time,kappa_1_at_t0,X0_count_at_stop,X_0_at_stop,leading_zero_count_at_t0,first_nonzero_class_at_t0
10000,1.3,0.8,1.518130198602663,7.368272297580948,0.20603611501994507,-0.045327254831551665,1.3,exponential,0,80.0,80.0,6.7805,0,0.0,1.0,1.0
10000,1.3,0.8,1.518130198602663,7.368272297580948,0.20603611501994507,-0.045327254831551665,1.3,exponential,1,5.0,5.0,6.961,0,0.0,1.0,1.0
10000,1.3,0.8,1.518130198602663,7.368272297580948,0.20603611501994507,-0.045327254831551665,1.3,exponential,2,45.0,45.0,7.2672,0,0.0,1.0,1.0
10000,1.3,0.8,1.518130198602663,7.368272297580948,0.20603611501994507,-0.045327254831551665,1.3,exponential,3,21.0,21.0,7.2300997,0,0.0,1.0,1.0
10000,1.3,0.8,1.518130198602663,7.368272297580948,0.20603611501994507,-0.045327254831551665,1.3,exponential,4,1.0,1.0,7.2265997,0,0.0,1.0,1.0
10000,1.3,0.8,1.518130198602663,7.368272297580948,0.20603611501994507,-0.045327254831551665,1.3,exponential,5,15.0,15.0,6.9916997,0,0.0,1.0,1.0
10000,1.3,0.8,1.518130198602663,7.368272297580948,0.20603611501994507,-0.045327254831551665,1.3,exponential,6,40.0,40.0,6.6629,0,0.0,1.0,1.0
10000,1.3,0.8,1.518130198602663,7.368272297580948,0.20603611501994507,-0.045327254831551665,1.3,exponential,7,21.0,21.0,7.3117,0,0.0,1.0,1.0
10000,1.3,0.8,1.518130198602663,7.368272297580948,0.20603611501994507,-0.045327254831551665,1.3,exponential,8,51.0,51.0,6.6047997,0,0.0,1.0,1.0
10000,1.3,0.8,1.518130198602663,7.368272297580948,0.20603611501994507,-0.045327254831551665,1.3,exponential,9,38.0,38.0,6.6229997,0,0.0,1.0,1.0
10000,1.3,0.8,1.518130198602663,7.368272297580948,0.20603611501994507,-0.045327254831551665,1.3,exponential,10,49.0,49.0,6.9561996,0,0.0,1.0,1.0
10000,1.3,0.8,1.518130198602663,7.368272297580948,0.20603611501994507,-0.045327254831551665,1.3,exponential,11,208.0,208.0,7.0663,0,0.0,1.0,1.0
10000,1.3,0.8,1.518130198602663,7.368272297580948,0.20603611501994507,-0.045327254831551665,1.3,exponential,12,45.0,45.0,6.6148,0,0.0,1.0,1.0
10000,1.3,0.8,1.518130198602663,7.368272297580948,0.20603611501994507,-0.045327254831551665,1.3,exponential,13,54.0,54.0,6.8805,0,0.0,1.0,1.0
10000,1.3,0.8,1.518130198602663,7.368272297580948,0.20603611501994507,-0.045327254831551665,1.3,exponential,14,2.0,2.0,7.1884,0,0.0,1.0,1.0
10000,1.3,0.8,1.518130198602663,7.368272297580948,0.20603611501994507,-0.045327254831551665,1.3,exponential,15,66.0,66.0,6.674,0,0.0,1.0,1.0
10000,1.3,0.8,1.518130198602663,7.368272297580948,0.20603611501994507,-0.045327254831551665,1.3,exponential,16,184.0,184.0,6.8223,0,0.0,1.0,1.0
10000,1.3,0.8,1.518130198602663,7.368272297580948,0.20603611501994507,-0.045327254831551665,1.3,exponential,17,78.0,78.0,6.7672997,0,0.0,1.0,1.0
10000,1.3,0.8,1.518130198602663,7.368272297580948,0.20603611501994507,-0.045327254831551665,1.3,exponential,18,47.0,47.0,6.8493,0,0.0,1.0,1.0
10000,1.3,0.8,1.518130198602663,7.368272297580948,0.20603611501994507,-0.045327254831551665,1.3,exponential,19,39.0,39.0,6.7421,0,0.0,1.0,1.0
10000,1.3,0.8,1.518130198602663,7.368272297580948,0.20603611501994507,-0.045327254831551665,1.3,exponential,20,39.0,39.0,6.6787996,0,0.0,1.0,1.0
