N,psi,delta,lambda,theta,alpha,effective_beta,psi_check,selection_mode,path_index,hit_x0_zero,t_0,first_loss_time,stop_time,simulated_until,simulated_until_rule,kappa_1_at_t0,kappa_1_at_stop,X0_count_at_stop,X_0_at_stop,leading_zero_count_at_t0,first_nonzero_class_at_t0,num_classes,T_MAX
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,0,True,1044.0,1044.0,1044,1044,"min(t_0, 1000000)",4.0808997,4.0808997,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,1,True,598.0,598.0,598,598,"min(t_0, 1000000)",4.1419997,4.1419997,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,2,True,237.0,237.0,237,237,"min(t_0, 1000000)",4.0396,4.0396,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,3,True,1066.0,1066.0,1066,1066,"min(t_0, 1000000)",4.118,4.118,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,4,True,2711.0,2711.0,2711,2711,"min(t_0, 1000000)",4.3343997,4.3343997,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,5,True,1911.0,1911.0,1911,1911,"min(t_0, 1000000)",4.099,4.099,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,6,True,1191.0,1191.0,1191,1191,"min(t_0, 1000000)",3.9145,3.9145,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,7,True,239.0,239.0,239,239,"min(t_0, 1000000)",4.0188,4.0188,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,8,True,983.0,983.0,983,983,"min(t_0, 1000000)",4.3108,4.3108,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,9,True,2332.0,2332.0,2332,2332,"min(t_0, 1000000)",3.9929,3.9929,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,10,True,4458.0,4458.0,4458,4458,"min(t_0, 1000000)",4.13,4.13,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,11,True,767.0,767.0,767,767,"min(t_0, 1000000)",4.1835,4.1835,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,12,True,4377.0,4377.0,4377,4377,"min(t_0, 1000000)",4.4354,4.4354,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,13,True,2088.0,2088.0,2088,2088,"min(t_0, 1000000)",4.3166,4.3166,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,14,True,730.0,730.0,730,730,"min(t_0, 1000000)",4.0504,4.0504,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,15,True,976.0,976.0,976,976,"min(t_0, 1000000)",4.4259,4.4259,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,16,True,2561.0,2561.0,2561,2561,"min(t_0, 1000000)",3.9361,3.9361,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,17,True,486.0,486.0,486,486,"min(t_0, 1000000)",3.9993,3.9993,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,18,True,400.0,400.0,400,400,"min(t_0, 1000000)",4.2661,4.2661,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,19,True,1539.0,1539.0,1539,1539,"min(t_0, 1000000)",3.8885999,3.8885999,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,20,True,581.0,581.0,581,581,"min(t_0, 1000000)",4.187,4.187,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,21,True,404.0,404.0,404,404,"min(t_0, 1000000)",4.4328,4.4328,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,22,True,378.0,378.0,378,378,"min(t_0, 1000000)",4.5903,4.5903,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,23,True,604.0,604.0,604,604,"min(t_0, 1000000)",4.2443,4.2443,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,24,True,1951.0,1951.0,1951,1951,"min(t_0, 1000000)",4.1854997,4.1854997,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,25,True,415.0,415.0,415,415,"min(t_0, 1000000)",4.5457,4.5457,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,26,True,837.0,837.0,837,837,"min(t_0, 1000000)",4.3020997,4.3020997,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,27,True,585.0,585.0,585,585,"min(t_0, 1000000)",3.9838,3.9838,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,28,True,333.0,333.0,333,333,"min(t_0, 1000000)",4.1144,4.1144,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,29,True,4330.0,4330.0,4330,4330,"min(t_0, 1000000)",3.8219,3.8219,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,30,True,194.0,194.0,194,194,"min(t_0, 1000000)",3.9557,3.9557,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,31,True,1906.0,1906.0,1906,1906,"min(t_0, 1000000)",4.4542,4.4542,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,32,True,2158.0,2158.0,2158,2158,"min(t_0, 1000000)",4.0456,4.0456,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,33,True,587.0,587.0,587,587,"min(t_0, 1000000)",4.2709,4.2709,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,34,True,1523.0,1523.0,1523,1523,"min(t_0, 1000000)",4.2546997,4.2546997,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,35,True,271.0,271.0,271,271,"min(t_0, 1000000)",4.2159,4.2159,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,36,True,635.0,635.0,635,635,"min(t_0, 1000000)",3.9598,3.9598,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,37,True,369.0,369.0,369,369,"min(t_0, 1000000)",3.9629,3.9629,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,38,True,706.0,706.0,706,706,"min(t_0, 1000000)",4.0327997,4.0327997,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,39,True,1111.0,1111.0,1111,1111,"min(t_0, 1000000)",4.3068,4.3068,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,40,True,322.0,322.0,322,322,"min(t_0, 1000000)",4.0854,4.0854,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,41,True,336.0,336.0,336,336,"min(t_0, 1000000)",3.7698,3.7698,0,0.0,1.0,1.0,10000,1000000
10000,2.0,0.4,0.029333620362576692,3.684136148790474,0.00796214341106995,0.3831585832451576,1.9999999999999998,exponential,42,True,571.0,571.0,571,571,"min(t_0, 1000000)",4.0738,4.0738,0,0.0,1.0,1.0,10000,1000000
