N,psi,delta,lambda,theta,alpha,effective_beta,psi_check,selection_mode,path_index,t_0,first_loss_time,kappa_1_at_t0,X0_count_at_stop,X_0_at_stop,leading_zero_count_at_t0,first_nonzero_class_at_t0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,0,123.0,123.0,7.16882,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,1,132.0,132.0,6.60819,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,2,333.0,333.0,6.60106,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,3,326.0,326.0,6.6115,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,4,130.0,130.0,7.04066,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,5,684.0,684.0,7.0734396,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,6,301.0,301.0,6.6388197,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,7,998.0,998.0,6.8271,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,8,1681.0,1681.0,7.12285,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,9,87.0,87.0,6.8838296,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,10,87.0,87.0,6.83173,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,11,113.0,113.0,7.02456,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,12,294.0,294.0,7.56269,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,13,363.0,363.0,6.91916,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,14,234.0,234.0,6.9657497,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,15,175.0,175.0,7.26423,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,16,309.0,309.0,7.41461,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,17,187.0,187.0,7.1896996,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,18,905.0,905.0,7.32331,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,19,189.0,189.0,6.95955,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,20,301.0,301.0,7.0812597,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,21,1705.0,1705.0,7.2187996,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,22,514.0,514.0,6.90372,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,23,1301.0,1301.0,6.95297,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,24,92.0,92.0,7.13237,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,25,244.0,244.0,6.73758,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,26,178.0,178.0,7.14837,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,27,179.0,179.0,6.97642,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,28,164.0,164.0,6.8217897,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,29,192.0,192.0,7.05568,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,30,1805.0,1805.0,6.76499,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,31,166.0,166.0,6.7613096,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,32,220.0,220.0,6.92942,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,33,118.0,118.0,6.85852,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,34,804.0,804.0,6.8811398,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,35,974.0,974.0,6.4800496,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,36,239.0,239.0,6.81214,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,37,873.0,873.0,7.1100698,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,38,124.0,124.0,6.98349,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,39,258.0,258.0,6.88444,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,40,205.0,205.0,7.26394,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,41,63.0,63.0,6.82123,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,42,212.0,212.0,6.7290397,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,43,383.0,383.0,6.4045997,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,44,102.0,102.0,6.99537,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,45,512.0,512.0,7.08915,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,46,63.0,63.0,6.90996,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,47,673.0,673.0,7.32147,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,48,313.0,313.0,6.85117,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,49,3228.0,3228.0,7.30051,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,50,235.0,235.0,7.09499,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,51,803.0,803.0,6.9867797,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,52,378.0,378.0,6.3775296,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,53,1901.0,1901.0,6.8856997,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,54,534.0,534.0,7.1850996,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,55,80.0,80.0,6.9407,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,56,83.0,83.0,6.88366,0,0.0,1.0,1.0
100000,0.7,0.6,0.04835428695287494,6.907755278982137,0.0069999999999999975,0.26311300331332355,0.7,exponential,57,243.0,243.0,6.5255,0,0.0,1.0,1.0
