N,psi,delta,lambda,theta,alpha,effective_beta,psi_check,selection_mode,path_index,t_0,first_loss_time,kappa_1_at_t0,X0_count_at_stop,X_0_at_stop,leading_zero_count_at_t0,first_nonzero_class_at_t0
100000,0.7,0.7,0.17839462830518918,8.05904782547916,0.022135943621178662,0.14972364538720084,0.7,exponential,0,86.0,86.0,8.43449,0,0.0,1.0,1.0
100000,0.7,0.7,0.17839462830518918,8.05904782547916,0.022135943621178662,0.14972364538720084,0.7,exponential,1,48.0,48.0,8.22516,0,0.0,1.0,1.0
100000,0.7,0.7,0.17839462830518918,8.05904782547916,0.022135943621178662,0.14972364538720084,0.7,exponential,2,107.0,107.0,7.7901697,0,0.0,1.0,1.0
100000,0.7,0.7,0.17839462830518918,8.05904782547916,0.022135943621178662,0.14972364538720084,0.7,exponential,3,23.0,23.0,8.03757,0,0.0,1.0,1.0
100000,0.7,0.7,0.17839462830518918,8.05904782547916,0.022135943621178662,0.14972364538720084,0.7,exponential,4,39.0,39.0,7.92839,0,0.0,1.0,1.0
100000,0.7,0.7,0.17839462830518918,8.05904782547916,0.022135943621178662,0.14972364538720084,0.7,exponential,5,94.0,94.0,7.73593,0,0.0,1.0,1.0
100000,0.7,0.7,0.17839462830518918,8.05904782547916,0.022135943621178662,0.14972364538720084,0.7,exponential,6,247.0,247.0,8.13667,0,0.0,1.0,1.0
100000,0.7,0.7,0.17839462830518918,8.05904782547916,0.022135943621178662,0.14972364538720084,0.7,exponential,7,174.0,174.0,7.91995,0,0.0,1.0,1.0
100000,0.7,0.7,0.17839462830518918,8.05904782547916,0.022135943621178662,0.14972364538720084,0.7,exponential,8,67.0,67.0,7.9555097,0,0.0,1.0,1.0
100000,0.7,0.7,0.17839462830518918,8.05904782547916,0.022135943621178662,0.14972364538720084,0.7,exponential,9,12.0,12.0,8.04287,0,0.0,1.0,1.0
100000,0.7,0.7,0.17839462830518918,8.05904782547916,0.022135943621178662,0.14972364538720084,0.7,exponential,10,36.0,36.0,8.088389,0,0.0,1.0,1.0
100000,0.7,0.7,0.17839462830518918,8.05904782547916,0.022135943621178662,0.14972364538720084,0.7,exponential,11,79.0,79.0,7.8167896,0,0.0,1.0,1.0
