N,psi,delta,lambda,theta,alpha,effective_beta,psi_check,selection_mode,path_index,hit_x0_zero,t_0,first_loss_time,stop_time,simulated_until,simulated_until_rule,kappa_1_at_t0,kappa_1_at_stop,X0_count_at_stop,X_0_at_stop,leading_zero_count_at_t0,first_nonzero_class_at_t0,num_classes,T_MAX
100000,0.7,0.7,0.17839462830518918,8.05904782547916,0.022135943621178662,0.14972364538720084,0.7,exponential,0,True,86.0,86.0,86,86,"min(t_0, 10000000)",8.43449,8.43449,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.7,0.17839462830518918,8.05904782547916,0.022135943621178662,0.14972364538720084,0.7,exponential,1,True,48.0,48.0,48,48,"min(t_0, 10000000)",8.22516,8.22516,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.7,0.17839462830518918,8.05904782547916,0.022135943621178662,0.14972364538720084,0.7,exponential,2,True,107.0,107.0,107,107,"min(t_0, 10000000)",7.7901697,7.7901697,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.7,0.17839462830518918,8.05904782547916,0.022135943621178662,0.14972364538720084,0.7,exponential,3,True,23.0,23.0,23,23,"min(t_0, 10000000)",8.03757,8.03757,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.7,0.17839462830518918,8.05904782547916,0.022135943621178662,0.14972364538720084,0.7,exponential,4,True,39.0,39.0,39,39,"min(t_0, 10000000)",7.92839,7.92839,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.7,0.17839462830518918,8.05904782547916,0.022135943621178662,0.14972364538720084,0.7,exponential,5,True,94.0,94.0,94,94,"min(t_0, 10000000)",7.73593,7.73593,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.7,0.17839462830518918,8.05904782547916,0.022135943621178662,0.14972364538720084,0.7,exponential,6,True,247.0,247.0,247,247,"min(t_0, 10000000)",8.13667,8.13667,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.7,0.17839462830518918,8.05904782547916,0.022135943621178662,0.14972364538720084,0.7,exponential,7,True,174.0,174.0,174,174,"min(t_0, 10000000)",7.91995,7.91995,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.7,0.17839462830518918,8.05904782547916,0.022135943621178662,0.14972364538720084,0.7,exponential,8,True,67.0,67.0,67,67,"min(t_0, 10000000)",7.9555097,7.9555097,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.7,0.17839462830518918,8.05904782547916,0.022135943621178662,0.14972364538720084,0.7,exponential,9,True,12.0,12.0,12,12,"min(t_0, 10000000)",8.04287,8.04287,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.7,0.17839462830518918,8.05904782547916,0.022135943621178662,0.14972364538720084,0.7,exponential,10,True,36.0,36.0,36,36,"min(t_0, 10000000)",8.088389,8.088389,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.7,0.17839462830518918,8.05904782547916,0.022135943621178662,0.14972364538720084,0.7,exponential,11,True,79.0,79.0,79,79,"min(t_0, 10000000)",7.8167896,7.8167896,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.7,0.17839462830518918,8.05904782547916,0.022135943621178662,0.14972364538720084,0.7,exponential,12,True,34.0,34.0,34,34,"min(t_0, 10000000)",8.1334,8.1334,0,0.0,1.0,1.0,100000,10000000
