N,psi,delta,lambda,theta,alpha,effective_beta,psi_check,selection_mode,path_index,t_0,first_loss_time,kappa_1_at_t0,X0_count_at_stop,X_0_at_stop,leading_zero_count_at_t0,first_nonzero_class_at_t0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,0,182.0,182.0,9.16642,0,0.0,1.0,1.0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,1,56.0,56.0,8.83492,0,0.0,1.0,1.0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,2,6.0,6.0,8.938439,0,0.0,1.0,1.0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,3,214.0,214.0,8.9523,0,0.0,1.0,1.0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,4,38.0,38.0,8.58511,0,0.0,1.0,1.0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,5,419.0,419.0,8.62754,0,0.0,1.0,1.0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,6,29.0,29.0,8.91024,0,0.0,1.0,1.0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,7,193.0,193.0,8.85363,0,0.0,1.0,1.0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,8,25.0,25.0,8.71243,0,0.0,1.0,1.0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,9,89.0,89.0,8.75418,0,0.0,1.0,1.0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,10,245.0,245.0,8.928329,0,0.0,1.0,1.0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,11,14.0,14.0,8.80392,0,0.0,1.0,1.0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,12,19.0,19.0,8.879789,0,0.0,1.0,1.0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,13,3.0,3.0,8.98518,0,0.0,1.0,1.0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,14,77.0,77.0,8.65413,0,0.0,1.0,1.0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,15,212.0,212.0,8.8502,0,0.0,1.0,1.0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,16,13.0,13.0,8.89554,0,0.0,1.0,1.0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,17,2.0,2.0,9.087729,0,0.0,1.0,1.0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,18,156.0,156.0,8.357349,0,0.0,1.0,1.0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,19,281.0,281.0,8.87165,0,0.0,1.0,1.0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,20,152.0,152.0,9.05178,0,0.0,1.0,1.0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,21,68.0,68.0,8.91586,0,0.0,1.0,1.0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,22,302.0,302.0,8.95776,0,0.0,1.0,1.0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,23,52.0,52.0,8.875649,0,0.0,1.0,1.0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,24,149.0,149.0,8.7599,0,0.0,1.0,1.0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,25,94.0,94.0,8.78829,0,0.0,1.0,1.0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,26,20.0,20.0,8.5326395,0,0.0,1.0,1.0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,27,24.0,24.0,8.973869,0,0.0,1.0,1.0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,28,9.0,9.0,8.862619,0,0.0,1.0,1.0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,29,26.0,26.0,9.1046095,0,0.0,1.0,1.0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,30,42.0,42.0,9.02328,0,0.0,1.0,1.0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,31,22.0,22.0,8.633369,0,0.0,1.0,1.0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,32,21.0,21.0,9.09275,0,0.0,1.0,1.0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,33,40.0,40.0,9.12149,0,0.0,1.0,1.0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,34,7.0,7.0,8.89858,0,0.0,1.0,1.0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,35,70.0,70.0,9.1707,0,0.0,1.0,1.0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,36,22.0,22.0,8.725679,0,0.0,1.0,1.0
100000,1.3,0.8,1.197344248356905,9.210340371976184,0.13000000000000012,-0.015643806466852567,1.2999999999999998,exponential,37,77.0,77.0,8.89199,0,0.0,1.0,1.0
