N,psi,delta,lambda,theta,alpha,effective_beta,psi_check,selection_mode,path_index,hit_x0_zero,t_0,first_loss_time,stop_time,simulated_until,simulated_until_rule,kappa_1_at_t0,kappa_1_at_stop,X0_count_at_stop,X_0_at_stop,leading_zero_count_at_t0,first_nonzero_class_at_t0,num_classes,T_MAX
100000,0.7,0.8,0.6447238260383334,9.210340371976184,0.07000000000000006,0.03812525599166342,0.7,exponential,0,True,36.0,36.0,36,36,"min(t_0, 10000000)",9.1716795,9.1716795,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.8,0.6447238260383334,9.210340371976184,0.07000000000000006,0.03812525599166342,0.7,exponential,1,True,84.0,84.0,84,84,"min(t_0, 10000000)",8.96178,8.96178,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.8,0.6447238260383334,9.210340371976184,0.07000000000000006,0.03812525599166342,0.7,exponential,2,True,104.0,104.0,104,104,"min(t_0, 10000000)",8.71884,8.71884,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.8,0.6447238260383334,9.210340371976184,0.07000000000000006,0.03812525599166342,0.7,exponential,3,True,17.0,17.0,17,17,"min(t_0, 10000000)",9.0822,9.0822,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.8,0.6447238260383334,9.210340371976184,0.07000000000000006,0.03812525599166342,0.7,exponential,4,True,23.0,23.0,23,23,"min(t_0, 10000000)",9.089849,9.089849,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.8,0.6447238260383334,9.210340371976184,0.07000000000000006,0.03812525599166342,0.7,exponential,5,True,14.0,14.0,14,14,"min(t_0, 10000000)",9.095059,9.095059,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.8,0.6447238260383334,9.210340371976184,0.07000000000000006,0.03812525599166342,0.7,exponential,6,True,18.0,18.0,18,18,"min(t_0, 10000000)",9.07164,9.07164,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.8,0.6447238260383334,9.210340371976184,0.07000000000000006,0.03812525599166342,0.7,exponential,7,True,28.0,28.0,28,28,"min(t_0, 10000000)",8.74076,8.74076,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.8,0.6447238260383334,9.210340371976184,0.07000000000000006,0.03812525599166342,0.7,exponential,8,True,42.0,42.0,42,42,"min(t_0, 10000000)",8.75283,8.75283,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.8,0.6447238260383334,9.210340371976184,0.07000000000000006,0.03812525599166342,0.7,exponential,9,True,25.0,25.0,25,25,"min(t_0, 10000000)",8.99275,8.99275,0,0.0,1.0,1.0,100000,10000000
