N,psi,delta,lambda,theta,alpha,effective_beta,psi_check,selection_mode,path_index,hit_x0_zero,t_0,first_loss_time,stop_time,simulated_until,simulated_until_rule,kappa_1_at_t0,kappa_1_at_stop,X0_count_at_stop,X_0_at_stop,leading_zero_count_at_t0,first_nonzero_class_at_t0,num_classes,T_MAX
100000,1.3,0.3,0.0014198756130413008,3.4538776394910684,0.0004110960958218892,0.5695499399876037,1.3,one_minus_alpha_power,0,True,17277.0,17277.0,17277,17277,"min(t_0, 10000000)",4.01353,4.01353,0,0.0,1.0,1.0,100000,10000000
100000,1.3,0.3,0.0014198756130413008,3.4538776394910684,0.0004110960958218892,0.5695499399876037,1.3,one_minus_alpha_power,1,True,11953.0,11953.0,11953,11953,"min(t_0, 10000000)",4.69696,4.69696,0,0.0,1.0,1.0,100000,10000000
100000,1.3,0.3,0.0014198756130413008,3.4538776394910684,0.0004110960958218892,0.5695499399876037,1.3,one_minus_alpha_power,2,True,5231.0,5231.0,5231,5231,"min(t_0, 10000000)",3.5971298,3.5971298,0,0.0,1.0,1.0,100000,10000000
100000,1.3,0.3,0.0014198756130413008,3.4538776394910684,0.0004110960958218892,0.5695499399876037,1.3,one_minus_alpha_power,3,True,9285.0,9285.0,9285,9285,"min(t_0, 10000000)",3.91346,3.91346,0,0.0,1.0,1.0,100000,10000000
100000,1.3,0.3,0.0014198756130413008,3.4538776394910684,0.0004110960958218892,0.5695499399876037,1.3,one_minus_alpha_power,4,True,14147.0,14147.0,14147,14147,"min(t_0, 10000000)",3.29918,3.29918,0,0.0,1.0,1.0,100000,10000000
100000,1.3,0.3,0.0014198756130413008,3.4538776394910684,0.0004110960958218892,0.5695499399876037,1.3,one_minus_alpha_power,5,True,7624.0,7624.0,7624,7624,"min(t_0, 10000000)",3.96208,3.96208,0,0.0,1.0,1.0,100000,10000000
100000,1.3,0.3,0.0014198756130413008,3.4538776394910684,0.0004110960958218892,0.5695499399876037,1.3,one_minus_alpha_power,6,True,23022.0,23022.0,23022,23022,"min(t_0, 10000000)",4.06389,4.06389,0,0.0,1.0,1.0,100000,10000000
100000,1.3,0.3,0.0014198756130413008,3.4538776394910684,0.0004110960958218892,0.5695499399876037,1.3,one_minus_alpha_power,7,True,3528.0,3528.0,3528,3528,"min(t_0, 10000000)",3.91572,3.91572,0,0.0,1.0,1.0,100000,10000000
100000,1.3,0.3,0.0014198756130413008,3.4538776394910684,0.0004110960958218892,0.5695499399876037,1.3,one_minus_alpha_power,8,True,3819.0,3819.0,3819,3819,"min(t_0, 10000000)",3.4375498,3.4375498,0,0.0,1.0,1.0,100000,10000000
100000,1.3,0.3,0.0014198756130413008,3.4538776394910684,0.0004110960958218892,0.5695499399876037,1.3,one_minus_alpha_power,9,True,3873.0,3873.0,3873,3873,"min(t_0, 10000000)",3.67573,3.67573,0,0.0,1.0,1.0,100000,10000000
100000,1.3,0.3,0.0014198756130413008,3.4538776394910684,0.0004110960958218892,0.5695499399876037,1.3,one_minus_alpha_power,10,True,6816.0,6816.0,6816,6816,"min(t_0, 10000000)",3.58103,3.58103,0,0.0,1.0,1.0,100000,10000000
