N,psi,delta,lambda,theta,alpha,effective_beta,psi_check,selection_mode,path_index,hit_x0_zero,t_0,first_loss_time,stop_time,simulated_until,simulated_until_rule,kappa_1_at_t0,kappa_1_at_stop,X0_count_at_stop,X_0_at_stop,leading_zero_count_at_t0,first_nonzero_class_at_t0,num_classes,T_MAX
100000,1.0,0.8,0.9210340371976192,9.210340371976184,0.10000000000000009,0.0071448639945147895,1.0,one_minus_alpha_power,0,True,7.0,7.0,7,7,"min(t_0, 10000000)",8.80067,8.80067,0,0.0,1.0,1.0,100000,10000000
100000,1.0,0.8,0.9210340371976192,9.210340371976184,0.10000000000000009,0.0071448639945147895,1.0,one_minus_alpha_power,1,True,10.0,10.0,10,10,"min(t_0, 10000000)",8.626269,8.626269,0,0.0,1.0,1.0,100000,10000000
100000,1.0,0.8,0.9210340371976192,9.210340371976184,0.10000000000000009,0.0071448639945147895,1.0,one_minus_alpha_power,2,True,52.0,52.0,52,52,"min(t_0, 10000000)",8.50439,8.50439,0,0.0,1.0,1.0,100000,10000000
100000,1.0,0.8,0.9210340371976192,9.210340371976184,0.10000000000000009,0.0071448639945147895,1.0,one_minus_alpha_power,3,True,255.0,255.0,255,255,"min(t_0, 10000000)",8.61691,8.61691,0,0.0,1.0,1.0,100000,10000000
100000,1.0,0.8,0.9210340371976192,9.210340371976184,0.10000000000000009,0.0071448639945147895,1.0,one_minus_alpha_power,4,True,6.0,6.0,6,6,"min(t_0, 10000000)",8.79884,8.79884,0,0.0,1.0,1.0,100000,10000000
100000,1.0,0.8,0.9210340371976192,9.210340371976184,0.10000000000000009,0.0071448639945147895,1.0,one_minus_alpha_power,5,True,74.0,74.0,74,74,"min(t_0, 10000000)",8.6487,8.6487,0,0.0,1.0,1.0,100000,10000000
100000,1.0,0.8,0.9210340371976192,9.210340371976184,0.10000000000000009,0.0071448639945147895,1.0,one_minus_alpha_power,6,True,213.0,213.0,213,213,"min(t_0, 10000000)",8.40274,8.40274,0,0.0,1.0,1.0,100000,10000000
100000,1.0,0.8,0.9210340371976192,9.210340371976184,0.10000000000000009,0.0071448639945147895,1.0,one_minus_alpha_power,7,True,61.0,61.0,61,61,"min(t_0, 10000000)",8.62483,8.62483,0,0.0,1.0,1.0,100000,10000000
100000,1.0,0.8,0.9210340371976192,9.210340371976184,0.10000000000000009,0.0071448639945147895,1.0,one_minus_alpha_power,8,True,185.0,185.0,185,185,"min(t_0, 10000000)",8.563789,8.563789,0,0.0,1.0,1.0,100000,10000000
100000,1.0,0.8,0.9210340371976192,9.210340371976184,0.10000000000000009,0.0071448639945147895,1.0,one_minus_alpha_power,9,True,23.0,23.0,23,23,"min(t_0, 10000000)",8.832789,8.832789,0,0.0,1.0,1.0,100000,10000000
