N,psi,delta,lambda,theta,alpha,effective_beta,psi_check,selection_mode,path_index,t_0,first_loss_time,kappa_1_at_t0,X0_count_at_stop,X_0_at_stop,leading_zero_count_at_t0,first_nonzero_class_at_t0
10000,0.7,0.1,0.00016194730306966316,0.9210340371976184,0.00017583205020567063,0.9476565699895791,0.7,one_minus_alpha_power,0,16720.0,16720.0,1.5856,0,0.0,1.0,1.0
10000,0.7,0.1,0.00016194730306966316,0.9210340371976184,0.00017583205020567063,0.9476565699895791,0.7,one_minus_alpha_power,1,25813.0,25813.0,2.4550998,0,0.0,1.0,1.0
10000,0.7,0.1,0.00016194730306966316,0.9210340371976184,0.00017583205020567063,0.9476565699895791,0.7,one_minus_alpha_power,2,49648.0,49648.0,1.5022,0,0.0,1.0,1.0
10000,0.7,0.1,0.00016194730306966316,0.9210340371976184,0.00017583205020567063,0.9476565699895791,0.7,one_minus_alpha_power,3,14465.0,14465.0,2.412,0,0.0,1.0,1.0
10000,0.7,0.1,0.00016194730306966316,0.9210340371976184,0.00017583205020567063,0.9476565699895791,0.7,one_minus_alpha_power,4,22062.0,22062.0,1.5525,0,0.0,1.0,1.0
10000,0.7,0.1,0.00016194730306966316,0.9210340371976184,0.00017583205020567063,0.9476565699895791,0.7,one_minus_alpha_power,5,25007.0,25007.0,1.7235999,0,0.0,1.0,1.0
10000,0.7,0.1,0.00016194730306966316,0.9210340371976184,0.00017583205020567063,0.9476565699895791,0.7,one_minus_alpha_power,6,39416.0,39416.0,2.1262,0,0.0,1.0,1.0
10000,0.7,0.1,0.00016194730306966316,0.9210340371976184,0.00017583205020567063,0.9476565699895791,0.7,one_minus_alpha_power,7,3252.0,3252.0,1.584,0,0.0,1.0,1.0
10000,0.7,0.1,0.00016194730306966316,0.9210340371976184,0.00017583205020567063,0.9476565699895791,0.7,one_minus_alpha_power,8,22196.0,22196.0,1.6085,0,0.0,1.0,1.0
10000,0.7,0.1,0.00016194730306966316,0.9210340371976184,0.00017583205020567063,0.9476565699895791,0.7,one_minus_alpha_power,9,19402.0,19402.0,1.5466,0,0.0,1.0,1.0
10000,0.7,0.1,0.00016194730306966316,0.9210340371976184,0.00017583205020567063,0.9476565699895791,0.7,one_minus_alpha_power,10,47319.0,47319.0,1.3606,0,0.0,1.0,1.0
