N,psi,delta,lambda,theta,alpha,effective_beta,psi_check,selection_mode,path_index,t_0,first_loss_time,kappa_1_at_t0,X0_count_at_stop,X_0_at_stop,leading_zero_count_at_t0,first_nonzero_class_at_t0
100000,1.3,0.1,4.7329187101376723e-05,1.151292546497023,4.110960958218894e-05,0.8649741909315362,1.3,one_minus_alpha_power,0,202461.0,202461.0,1.67055,0,0.0,1.0,1.0
100000,1.3,0.1,4.7329187101376723e-05,1.151292546497023,4.110960958218894e-05,0.8649741909315362,1.3,one_minus_alpha_power,1,159916.0,159916.0,1.90002,0,0.0,1.0,1.0
100000,1.3,0.1,4.7329187101376723e-05,1.151292546497023,4.110960958218894e-05,0.8649741909315362,1.3,one_minus_alpha_power,2,107885.0,107885.0,2.67893,0,0.0,1.0,1.0
100000,1.3,0.1,4.7329187101376723e-05,1.151292546497023,4.110960958218894e-05,0.8649741909315362,1.3,one_minus_alpha_power,3,89895.0,89895.0,1.5147899,0,0.0,1.0,1.0
100000,1.3,0.1,4.7329187101376723e-05,1.151292546497023,4.110960958218894e-05,0.8649741909315362,1.3,one_minus_alpha_power,4,23265.0,23265.0,1.8138599,0,0.0,1.0,1.0
100000,1.3,0.1,4.7329187101376723e-05,1.151292546497023,4.110960958218894e-05,0.8649741909315362,1.3,one_minus_alpha_power,5,72154.0,72154.0,1.8876499,0,0.0,1.0,1.0
100000,1.3,0.1,4.7329187101376723e-05,1.151292546497023,4.110960958218894e-05,0.8649741909315362,1.3,one_minus_alpha_power,6,75505.0,75505.0,1.74112,0,0.0,1.0,1.0
100000,1.3,0.1,4.7329187101376723e-05,1.151292546497023,4.110960958218894e-05,0.8649741909315362,1.3,one_minus_alpha_power,7,133889.0,133889.0,1.56037,0,0.0,1.0,1.0
100000,1.3,0.1,4.7329187101376723e-05,1.151292546497023,4.110960958218894e-05,0.8649741909315362,1.3,one_minus_alpha_power,8,395098.0,395098.0,2.02667,0,0.0,1.0,1.0
100000,1.3,0.1,4.7329187101376723e-05,1.151292546497023,4.110960958218894e-05,0.8649741909315362,1.3,one_minus_alpha_power,9,139646.0,139646.0,1.77639,0,0.0,1.0,1.0
100000,1.3,0.1,4.7329187101376723e-05,1.151292546497023,4.110960958218894e-05,0.8649741909315362,1.3,one_minus_alpha_power,10,141192.0,141192.0,1.95295,0,0.0,1.0,1.0
100000,1.3,0.1,4.7329187101376723e-05,1.151292546497023,4.110960958218894e-05,0.8649741909315362,1.3,one_minus_alpha_power,11,76541.0,76541.0,2.41067,0,0.0,1.0,1.0
100000,1.3,0.1,4.7329187101376723e-05,1.151292546497023,4.110960958218894e-05,0.8649741909315362,1.3,one_minus_alpha_power,12,239061.0,239061.0,1.9504299,0,0.0,1.0,1.0
100000,1.3,0.1,4.7329187101376723e-05,1.151292546497023,4.110960958218894e-05,0.8649741909315362,1.3,one_minus_alpha_power,13,275448.0,275448.0,1.94101,0,0.0,1.0,1.0
100000,1.3,0.1,4.7329187101376723e-05,1.151292546497023,4.110960958218894e-05,0.8649741909315362,1.3,one_minus_alpha_power,14,126878.0,126878.0,1.67816,0,0.0,1.0,1.0
100000,1.3,0.1,4.7329187101376723e-05,1.151292546497023,4.110960958218894e-05,0.8649741909315362,1.3,one_minus_alpha_power,15,66548.0,66548.0,1.43698,0,0.0,1.0,1.0
100000,1.3,0.1,4.7329187101376723e-05,1.151292546497023,4.110960958218894e-05,0.8649741909315362,1.3,one_minus_alpha_power,16,129912.0,129912.0,2.23915,0,0.0,1.0,1.0
100000,1.3,0.1,4.7329187101376723e-05,1.151292546497023,4.110960958218894e-05,0.8649741909315362,1.3,one_minus_alpha_power,17,85347.0,85347.0,1.9894899,0,0.0,1.0,1.0
100000,1.3,0.1,4.7329187101376723e-05,1.151292546497023,4.110960958218894e-05,0.8649741909315362,1.3,one_minus_alpha_power,18,98755.0,98755.0,1.8434,0,0.0,1.0,1.0
100000,1.3,0.1,4.7329187101376723e-05,1.151292546497023,4.110960958218894e-05,0.8649741909315362,1.3,one_minus_alpha_power,19,416425.0,416425.0,2.30107,0,0.0,1.0,1.0
100000,1.3,0.1,4.7329187101376723e-05,1.151292546497023,4.110960958218894e-05,0.8649741909315362,1.3,one_minus_alpha_power,20,1469429.0,1469429.0,2.51891,0,0.0,1.0,1.0
100000,1.3,0.1,4.7329187101376723e-05,1.151292546497023,4.110960958218894e-05,0.8649741909315362,1.3,one_minus_alpha_power,21,256712.0,256712.0,1.8565099,0,0.0,1.0,1.0
100000,1.3,0.1,4.7329187101376723e-05,1.151292546497023,4.110960958218894e-05,0.8649741909315362,1.3,one_minus_alpha_power,22,345390.0,345390.0,1.58477,0,0.0,1.0,1.0
100000,1.3,0.1,4.7329187101376723e-05,1.151292546497023,4.110960958218894e-05,0.8649741909315362,1.3,one_minus_alpha_power,23,117423.0,117423.0,1.5088199,0,0.0,1.0,1.0
