N,psi,delta,lambda,theta,alpha,effective_beta,psi_check,selection_mode,path_index,t_0,first_loss_time,kappa_1_at_t0,X0_count_at_stop,X_0_at_stop,leading_zero_count_at_t0,first_nonzero_class_at_t0
100000,1.3,0.4,0.0059867212417845225,4.605170185988092,0.0013000000000000006,0.4445621926659437,1.2999999999999998,one_minus_alpha_power,0,2595.0,2595.0,4.71027,0,0.0,1.0,1.0
100000,1.3,0.4,0.0059867212417845225,4.605170185988092,0.0013000000000000006,0.4445621926659437,1.2999999999999998,one_minus_alpha_power,1,8935.0,8935.0,4.98907,0,0.0,1.0,1.0
100000,1.3,0.4,0.0059867212417845225,4.605170185988092,0.0013000000000000006,0.4445621926659437,1.2999999999999998,one_minus_alpha_power,2,1443.0,1443.0,4.62845,0,0.0,1.0,1.0
100000,1.3,0.4,0.0059867212417845225,4.605170185988092,0.0013000000000000006,0.4445621926659437,1.2999999999999998,one_minus_alpha_power,3,4280.0,4280.0,4.94277,0,0.0,1.0,1.0
100000,1.3,0.4,0.0059867212417845225,4.605170185988092,0.0013000000000000006,0.4445621926659437,1.2999999999999998,one_minus_alpha_power,4,10587.0,10587.0,5.09095,0,0.0,1.0,1.0
100000,1.3,0.4,0.0059867212417845225,4.605170185988092,0.0013000000000000006,0.4445621926659437,1.2999999999999998,one_minus_alpha_power,5,8931.0,8931.0,4.66218,0,0.0,1.0,1.0
100000,1.3,0.4,0.0059867212417845225,4.605170185988092,0.0013000000000000006,0.4445621926659437,1.2999999999999998,one_minus_alpha_power,6,8954.0,8954.0,5.18391,0,0.0,1.0,1.0
100000,1.3,0.4,0.0059867212417845225,4.605170185988092,0.0013000000000000006,0.4445621926659437,1.2999999999999998,one_minus_alpha_power,7,2497.0,2497.0,5.25389,0,0.0,1.0,1.0
100000,1.3,0.4,0.0059867212417845225,4.605170185988092,0.0013000000000000006,0.4445621926659437,1.2999999999999998,one_minus_alpha_power,8,10851.0,10851.0,4.8149,0,0.0,1.0,1.0
100000,1.3,0.4,0.0059867212417845225,4.605170185988092,0.0013000000000000006,0.4445621926659437,1.2999999999999998,one_minus_alpha_power,9,5433.0,5433.0,4.5857697,0,0.0,1.0,1.0
100000,1.3,0.4,0.0059867212417845225,4.605170185988092,0.0013000000000000006,0.4445621926659437,1.2999999999999998,one_minus_alpha_power,10,4153.0,4153.0,4.46031,0,0.0,1.0,1.0
100000,1.3,0.4,0.0059867212417845225,4.605170185988092,0.0013000000000000006,0.4445621926659437,1.2999999999999998,one_minus_alpha_power,11,11251.0,11251.0,4.41708,0,0.0,1.0,1.0
100000,1.3,0.4,0.0059867212417845225,4.605170185988092,0.0013000000000000006,0.4445621926659437,1.2999999999999998,one_minus_alpha_power,12,3917.0,3917.0,5.21544,0,0.0,1.0,1.0
100000,1.3,0.4,0.0059867212417845225,4.605170185988092,0.0013000000000000006,0.4445621926659437,1.2999999999999998,one_minus_alpha_power,13,7287.0,7287.0,4.8691297,0,0.0,1.0,1.0
100000,1.3,0.4,0.0059867212417845225,4.605170185988092,0.0013000000000000006,0.4445621926659437,1.2999999999999998,one_minus_alpha_power,14,593.0,593.0,4.70964,0,0.0,1.0,1.0
100000,1.3,0.4,0.0059867212417845225,4.605170185988092,0.0013000000000000006,0.4445621926659437,1.2999999999999998,one_minus_alpha_power,15,712.0,712.0,4.8393397,0,0.0,1.0,1.0
100000,1.3,0.4,0.0059867212417845225,4.605170185988092,0.0013000000000000006,0.4445621926659437,1.2999999999999998,one_minus_alpha_power,16,7387.0,7387.0,4.65031,0,0.0,1.0,1.0
100000,1.3,0.4,0.0059867212417845225,4.605170185988092,0.0013000000000000006,0.4445621926659437,1.2999999999999998,one_minus_alpha_power,17,3099.0,3099.0,4.83421,0,0.0,1.0,1.0
100000,1.3,0.4,0.0059867212417845225,4.605170185988092,0.0013000000000000006,0.4445621926659437,1.2999999999999998,one_minus_alpha_power,18,1802.0,1802.0,4.81011,0,0.0,1.0,1.0
100000,1.3,0.4,0.0059867212417845225,4.605170185988092,0.0013000000000000006,0.4445621926659437,1.2999999999999998,one_minus_alpha_power,19,3393.0,3393.0,5.00946,0,0.0,1.0,1.0
100000,1.3,0.4,0.0059867212417845225,4.605170185988092,0.0013000000000000006,0.4445621926659437,1.2999999999999998,one_minus_alpha_power,20,6265.0,6265.0,4.82609,0,0.0,1.0,1.0
100000,1.3,0.4,0.0059867212417845225,4.605170185988092,0.0013000000000000006,0.4445621926659437,1.2999999999999998,one_minus_alpha_power,21,771.0,771.0,4.80046,0,0.0,1.0,1.0
100000,1.3,0.4,0.0059867212417845225,4.605170185988092,0.0013000000000000006,0.4445621926659437,1.2999999999999998,one_minus_alpha_power,22,4003.0,4003.0,5.39178,0,0.0,1.0,1.0
100000,1.3,0.4,0.0059867212417845225,4.605170185988092,0.0013000000000000006,0.4445621926659437,1.2999999999999998,one_minus_alpha_power,23,1246.0,1246.0,5.2452097,0,0.0,1.0,1.0
100000,1.3,0.4,0.0059867212417845225,4.605170185988092,0.0013000000000000006,0.4445621926659437,1.2999999999999998,one_minus_alpha_power,24,831.0,831.0,4.91149,0,0.0,1.0,1.0
100000,1.3,0.4,0.0059867212417845225,4.605170185988092,0.0013000000000000006,0.4445621926659437,1.2999999999999998,one_minus_alpha_power,25,1882.0,1882.0,4.7002397,0,0.0,1.0,1.0
100000,1.3,0.4,0.0059867212417845225,4.605170185988092,0.0013000000000000006,0.4445621926659437,1.2999999999999998,one_minus_alpha_power,26,1738.0,1738.0,4.6707897,0,0.0,1.0,1.0
100000,1.3,0.4,0.0059867212417845225,4.605170185988092,0.0013000000000000006,0.4445621926659437,1.2999999999999998,one_minus_alpha_power,27,21501.0,21501.0,4.7574997,0,0.0,1.0,1.0
100000,1.3,0.4,0.0059867212417845225,4.605170185988092,0.0013000000000000006,0.4445621926659437,1.2999999999999998,one_minus_alpha_power,28,3541.0,3541.0,4.69596,0,0.0,1.0,1.0
100000,1.3,0.4,0.0059867212417845225,4.605170185988092,0.0013000000000000006,0.4445621926659437,1.2999999999999998,one_minus_alpha_power,29,1476.0,1476.0,4.8531,0,0.0,1.0,1.0
100000,1.3,0.4,0.0059867212417845225,4.605170185988092,0.0013000000000000006,0.4445621926659437,1.2999999999999998,one_minus_alpha_power,30,3102.0,3102.0,5.02128,0,0.0,1.0,1.0
100000,1.3,0.4,0.0059867212417845225,4.605170185988092,0.0013000000000000006,0.4445621926659437,1.2999999999999998,one_minus_alpha_power,31,1391.0,1391.0,4.77616,0,0.0,1.0,1.0
