N,psi,delta,lambda,theta,alpha,effective_beta,psi_check,selection_mode,path_index,hit_x0_zero,t_0,first_loss_time,stop_time,simulated_until,simulated_until_rule,kappa_1_at_t0,kappa_1_at_stop,X0_count_at_stop,X_0_at_stop,leading_zero_count_at_t0,first_nonzero_class_at_t0,num_classes,T_MAX
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,0,True,109799.0,109799.0,109799,109799,"min(t_0, 10000000)",2.41759,2.41759,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,1,True,51979.0,51979.0,51979,51979,"min(t_0, 10000000)",3.54319,3.54319,0,0.0,2.0,2.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,2,True,21736.0,21736.0,21736,21736,"min(t_0, 10000000)",2.74254,2.74254,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,3,True,30642.0,30642.0,30642,30642,"min(t_0, 10000000)",3.00845,3.00845,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,4,True,384558.0,384558.0,384558,384558,"min(t_0, 10000000)",3.11554,3.11554,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,5,True,68557.0,68557.0,68557,68557,"min(t_0, 10000000)",3.65658,3.65658,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,6,True,26327.0,26327.0,26327,26327,"min(t_0, 10000000)",2.8882499,2.8882499,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,7,True,6798.0,6798.0,6798,6798,"min(t_0, 10000000)",2.9228399,2.9228399,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,8,True,11613.0,11613.0,11613,11613,"min(t_0, 10000000)",3.2112498,3.2112498,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,9,True,136375.0,136375.0,136375,136375,"min(t_0, 10000000)",3.38618,3.38618,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,10,True,105286.0,105286.0,105286,105286,"min(t_0, 10000000)",2.0712,2.0712,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,11,True,28315.0,28315.0,28315,28315,"min(t_0, 10000000)",3.21325,3.21325,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,12,True,22918.0,22918.0,22918,22918,"min(t_0, 10000000)",3.2095199,3.2095199,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,13,True,7164.0,7164.0,7164,7164,"min(t_0, 10000000)",2.3809,2.3809,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,14,True,37258.0,37258.0,37258,37258,"min(t_0, 10000000)",3.56246,3.56246,0,0.0,2.0,2.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,15,True,142834.0,142834.0,142834,142834,"min(t_0, 10000000)",3.1496098,3.1496098,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,16,True,13023.0,13023.0,13023,13023,"min(t_0, 10000000)",2.9089699,2.9089699,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,17,True,109388.0,109388.0,109388,109388,"min(t_0, 10000000)",2.73887,2.73887,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,18,True,60910.0,60910.0,60910,60910,"min(t_0, 10000000)",2.71921,2.71921,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,19,True,9640.0,9640.0,9640,9640,"min(t_0, 10000000)",3.3141599,3.3141599,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,20,True,54182.0,54182.0,54182,54182,"min(t_0, 10000000)",2.8513498,2.8513498,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,21,True,63063.0,63063.0,63063,63063,"min(t_0, 10000000)",3.6984098,3.6984098,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,22,True,5100.0,5100.0,5100,5100,"min(t_0, 10000000)",2.64829,2.64829,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,23,True,29601.0,29601.0,29601,29601,"min(t_0, 10000000)",2.98135,2.98135,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,24,True,78662.0,78662.0,78662,78662,"min(t_0, 10000000)",2.85531,2.85531,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,25,True,12255.0,12255.0,12255,12255,"min(t_0, 10000000)",2.3845,2.3845,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,26,True,34045.0,34045.0,34045,34045,"min(t_0, 10000000)",2.9063199,2.9063199,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,27,True,37729.0,37729.0,37729,37729,"min(t_0, 10000000)",3.1475399,3.1475399,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,28,True,19745.0,19745.0,19745,19745,"min(t_0, 10000000)",2.73914,2.73914,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,29,True,15793.0,15793.0,15793,15793,"min(t_0, 10000000)",2.8992999,2.8992999,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,30,True,30174.0,30174.0,30174,30174,"min(t_0, 10000000)",3.0126,3.0126,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,31,True,28988.0,28988.0,28988,28988,"min(t_0, 10000000)",2.7576098,2.7576098,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,32,True,174430.0,174430.0,174430,174430,"min(t_0, 10000000)",2.75649,2.75649,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,33,True,42228.0,42228.0,42228,42228,"min(t_0, 10000000)",2.6313598,2.6313598,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,34,True,11461.0,11461.0,11461,11461,"min(t_0, 10000000)",2.41041,2.41041,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,35,True,85275.0,85275.0,85275,85275,"min(t_0, 10000000)",2.35406,2.35406,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,36,True,28332.0,28332.0,28332,28332,"min(t_0, 10000000)",2.54777,2.54777,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,37,True,90576.0,90576.0,90576,90576,"min(t_0, 10000000)",3.0788,3.0788,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,38,True,34468.0,34468.0,34468,34468,"min(t_0, 10000000)",2.5607898,2.5607898,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,39,True,15826.0,15826.0,15826,15826,"min(t_0, 10000000)",2.16658,2.16658,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,40,True,73647.0,73647.0,73647,73647,"min(t_0, 10000000)",2.3855798,2.3855798,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,41,True,25753.0,25753.0,25753,25753,"min(t_0, 10000000)",2.28977,2.28977,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,42,True,64316.0,64316.0,64316,64316,"min(t_0, 10000000)",2.48834,2.48834,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,43,True,142642.0,142642.0,142642,142642,"min(t_0, 10000000)",2.7252,2.7252,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,44,True,172070.0,172070.0,172070,172070,"min(t_0, 10000000)",3.49221,3.49221,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,45,True,18472.0,18472.0,18472,18472,"min(t_0, 10000000)",2.96483,2.96483,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,46,True,33894.0,33894.0,33894,33894,"min(t_0, 10000000)",1.9940599,1.9940599,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,47,True,51420.0,51420.0,51420,51420,"min(t_0, 10000000)",2.1241798,2.1241798,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,48,True,30090.0,30090.0,30090,30090,"min(t_0, 10000000)",2.50737,2.50737,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,49,True,109699.0,109699.0,109699,109699,"min(t_0, 10000000)",2.81195,2.81195,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,50,True,95529.0,95529.0,95529,95529,"min(t_0, 10000000)",2.5244899,2.5244899,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,51,True,9980.0,9980.0,9980,9980,"min(t_0, 10000000)",2.97612,2.97612,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,52,True,58601.0,58601.0,58601,58601,"min(t_0, 10000000)",3.29837,3.29837,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,53,True,98354.0,98354.0,98354,98354,"min(t_0, 10000000)",2.4839098,2.4839098,0,0.0,1.0,1.0,100000,10000000
100000,0.7,0.2,0.00016118095650958323,2.302585092994046,7.000000000000001e-05,0.7585372542572559,0.7,one_minus_alpha_power,54,True,24819.0,24819.0,24819,24819,"min(t_0, 10000000)",2.9607298,2.9607298,0,0.0,1.0,1.0,100000,10000000
