N,psi,delta,lambda,theta,alpha,effective_beta,psi_check,selection_mode,path_index,hit_x0_zero,t_0,first_loss_time,stop_time,simulated_until,simulated_until_rule,kappa_1_at_t0,kappa_1_at_stop,X0_count_at_stop,X_0_at_stop,leading_zero_count_at_t0,first_nonzero_class_at_t0,num_classes,T_MAX
10000,1.0,0.8,1.1677924604635868,7.368272297580948,0.15848931924611157,-0.016841416754842464,0.9999999999999999,one_minus_alpha_power,0,True,80.0,80.0,80,80,"min(t_0, 10000000)",6.4069,6.4069,0,0.0,1.0,1.0,10000,10000000
10000,1.0,0.8,1.1677924604635868,7.368272297580948,0.15848931924611157,-0.016841416754842464,0.9999999999999999,one_minus_alpha_power,1,True,5.0,5.0,5,5,"min(t_0, 10000000)",6.7081,6.7081,0,0.0,1.0,1.0,10000,10000000
10000,1.0,0.8,1.1677924604635868,7.368272297580948,0.15848931924611157,-0.016841416754842464,0.9999999999999999,one_minus_alpha_power,2,True,47.0,47.0,47,47,"min(t_0, 10000000)",6.5655,6.5655,0,0.0,1.0,1.0,10000,10000000
10000,1.0,0.8,1.1677924604635868,7.368272297580948,0.15848931924611157,-0.016841416754842464,0.9999999999999999,one_minus_alpha_power,3,True,40.0,40.0,40,40,"min(t_0, 10000000)",6.3251,6.3251,0,0.0,1.0,1.0,10000,10000000
10000,1.0,0.8,1.1677924604635868,7.368272297580948,0.15848931924611157,-0.016841416754842464,0.9999999999999999,one_minus_alpha_power,4,True,1.0,1.0,1,1,"min(t_0, 10000000)",7.1751,7.1751,0,0.0,1.0,1.0,10000,10000000
10000,1.0,0.8,1.1677924604635868,7.368272297580948,0.15848931924611157,-0.016841416754842464,0.9999999999999999,one_minus_alpha_power,5,True,15.0,15.0,15,15,"min(t_0, 10000000)",6.6333,6.6333,0,0.0,1.0,1.0,10000,10000000
10000,1.0,0.8,1.1677924604635868,7.368272297580948,0.15848931924611157,-0.016841416754842464,0.9999999999999999,one_minus_alpha_power,6,True,214.0,214.0,214,214,"min(t_0, 10000000)",6.4105,6.4105,0,0.0,1.0,1.0,10000,10000000
10000,1.0,0.8,1.1677924604635868,7.368272297580948,0.15848931924611157,-0.016841416754842464,0.9999999999999999,one_minus_alpha_power,7,True,21.0,21.0,21,21,"min(t_0, 10000000)",6.8763,6.8763,0,0.0,1.0,1.0,10000,10000000
10000,1.0,0.8,1.1677924604635868,7.368272297580948,0.15848931924611157,-0.016841416754842464,0.9999999999999999,one_minus_alpha_power,8,True,49.0,49.0,49,49,"min(t_0, 10000000)",6.5571,6.5571,0,0.0,1.0,1.0,10000,10000000
10000,1.0,0.8,1.1677924604635868,7.368272297580948,0.15848931924611157,-0.016841416754842464,0.9999999999999999,one_minus_alpha_power,9,True,305.0,305.0,305,305,"min(t_0, 10000000)",6.6440997,6.6440997,0,0.0,1.0,1.0,10000,10000000
