N,psi,delta,u,u_div_s,s,effective_beta,psi_check,selection_mode,update_order,path_index,hit_x0_zero,t_0,first_loss_time,num_classes,T_MAX
10000,1.3,0.4,0.01906685323567485,3.684136148790474,0.005175393217195468,0.4299302440844437,1.2999999999999998,one_minus_s_power,mutation_first,0,True,1342.0,1342.0,256,1000000
10000,1.3,0.4,0.01906685323567485,3.684136148790474,0.005175393217195468,0.4299302440844437,1.2999999999999998,one_minus_s_power,mutation_first,1,True,689.0,689.0,256,1000000
10000,1.3,0.4,0.01906685323567485,3.684136148790474,0.005175393217195468,0.4299302440844437,1.2999999999999998,one_minus_s_power,mutation_first,2,True,1241.0,1241.0,256,1000000
10000,1.3,0.4,0.01906685323567485,3.684136148790474,0.005175393217195468,0.4299302440844437,1.2999999999999998,one_minus_s_power,mutation_first,3,True,320.0,320.0,256,1000000
10000,1.3,0.4,0.01906685323567485,3.684136148790474,0.005175393217195468,0.4299302440844437,1.2999999999999998,one_minus_s_power,mutation_first,4,True,1221.0,1221.0,256,1000000
10000,1.3,0.4,0.01906685323567485,3.684136148790474,0.005175393217195468,0.4299302440844437,1.2999999999999998,one_minus_s_power,mutation_first,5,True,272.0,272.0,256,1000000
10000,1.3,0.4,0.01906685323567485,3.684136148790474,0.005175393217195468,0.4299302440844437,1.2999999999999998,one_minus_s_power,mutation_first,6,True,211.0,211.0,256,1000000
10000,1.3,0.4,0.01906685323567485,3.684136148790474,0.005175393217195468,0.4299302440844437,1.2999999999999998,one_minus_s_power,mutation_first,7,True,1133.0,1133.0,256,1000000
10000,1.3,0.4,0.01906685323567485,3.684136148790474,0.005175393217195468,0.4299302440844437,1.2999999999999998,one_minus_s_power,mutation_first,8,True,1397.0,1397.0,256,1000000
10000,1.3,0.4,0.01906685323567485,3.684136148790474,0.005175393217195468,0.4299302440844437,1.2999999999999998,one_minus_s_power,mutation_first,9,True,305.0,305.0,256,1000000
10000,1.3,0.4,0.01906685323567485,3.684136148790474,0.005175393217195468,0.4299302440844437,1.2999999999999998,one_minus_s_power,mutation_first,10,True,896.0,896.0,256,1000000
10000,1.3,0.4,0.01906685323567485,3.684136148790474,0.005175393217195468,0.4299302440844437,1.2999999999999998,one_minus_s_power,mutation_first,11,True,379.0,379.0,256,1000000
10000,1.3,0.4,0.01906685323567485,3.684136148790474,0.005175393217195468,0.4299302440844437,1.2999999999999998,one_minus_s_power,mutation_first,12,True,1422.0,1422.0,256,1000000
10000,1.3,0.4,0.01906685323567485,3.684136148790474,0.005175393217195468,0.4299302440844437,1.2999999999999998,one_minus_s_power,mutation_first,13,True,536.0,536.0,256,1000000
10000,1.3,0.4,0.01906685323567485,3.684136148790474,0.005175393217195468,0.4299302440844437,1.2999999999999998,one_minus_s_power,mutation_first,14,True,692.0,692.0,256,1000000
10000,1.3,0.4,0.01906685323567485,3.684136148790474,0.005175393217195468,0.4299302440844437,1.2999999999999998,one_minus_s_power,mutation_first,15,True,195.0,195.0,256,1000000
10000,1.3,0.4,0.01906685323567485,3.684136148790474,0.005175393217195468,0.4299302440844437,1.2999999999999998,one_minus_s_power,mutation_first,16,True,654.0,654.0,256,1000000
10000,1.3,0.4,0.01906685323567485,3.684136148790474,0.005175393217195468,0.4299302440844437,1.2999999999999998,one_minus_s_power,mutation_first,17,True,621.0,621.0,256,1000000
10000,1.3,0.4,0.01906685323567485,3.684136148790474,0.005175393217195468,0.4299302440844437,1.2999999999999998,one_minus_s_power,mutation_first,18,True,524.0,524.0,256,1000000
10000,1.3,0.4,0.01906685323567485,3.684136148790474,0.005175393217195468,0.4299302440844437,1.2999999999999998,one_minus_s_power,mutation_first,19,True,331.0,331.0,256,1000000
10000,1.3,0.4,0.01906685323567485,3.684136148790474,0.005175393217195468,0.4299302440844437,1.2999999999999998,one_minus_s_power,mutation_first,20,True,794.0,794.0,256,1000000
10000,1.3,0.4,0.01906685323567485,3.684136148790474,0.005175393217195468,0.4299302440844437,1.2999999999999998,one_minus_s_power,mutation_first,21,True,716.0,716.0,256,1000000
10000,1.3,0.4,0.01906685323567485,3.684136148790474,0.005175393217195468,0.4299302440844437,1.2999999999999998,one_minus_s_power,mutation_first,22,True,152.0,152.0,256,1000000
10000,1.3,0.4,0.01906685323567485,3.684136148790474,0.005175393217195468,0.4299302440844437,1.2999999999999998,one_minus_s_power,mutation_first,23,True,1094.0,1094.0,256,1000000
10000,1.3,0.4,0.01906685323567485,3.684136148790474,0.005175393217195468,0.4299302440844437,1.2999999999999998,one_minus_s_power,mutation_first,24,True,2019.0,2019.0,256,1000000
10000,1.3,0.4,0.01906685323567485,3.684136148790474,0.005175393217195468,0.4299302440844437,1.2999999999999998,one_minus_s_power,mutation_first,25,True,316.0,316.0,256,1000000
10000,1.3,0.4,0.01906685323567485,3.684136148790474,0.005175393217195468,0.4299302440844437,1.2999999999999998,one_minus_s_power,mutation_first,26,True,156.0,156.0,256,1000000
