N,psi,delta,u,u_div_s,s,effective_beta,psi_check,selection_mode,update_order,path_index,hit_x0_zero,t_0,first_loss_time,num_classes,T_MAX
10000,0.7,0.8,0.8174547223245107,7.368272297580948,0.11094252347227809,0.021884073241593333,0.7,one_minus_s_power,mutation_first,0,True,10.0,10.0,256,1000000
10000,0.7,0.8,0.8174547223245107,7.368272297580948,0.11094252347227809,0.021884073241593333,0.7,one_minus_s_power,mutation_first,1,True,24.0,24.0,256,1000000
10000,0.7,0.8,0.8174547223245107,7.368272297580948,0.11094252347227809,0.021884073241593333,0.7,one_minus_s_power,mutation_first,2,True,32.0,32.0,256,1000000
10000,0.7,0.8,0.8174547223245107,7.368272297580948,0.11094252347227809,0.021884073241593333,0.7,one_minus_s_power,mutation_first,3,True,86.0,86.0,256,1000000
10000,0.7,0.8,0.8174547223245107,7.368272297580948,0.11094252347227809,0.021884073241593333,0.7,one_minus_s_power,mutation_first,4,True,26.0,26.0,256,1000000
10000,0.7,0.8,0.8174547223245107,7.368272297580948,0.11094252347227809,0.021884073241593333,0.7,one_minus_s_power,mutation_first,5,True,279.0,279.0,256,1000000
10000,0.7,0.8,0.8174547223245107,7.368272297580948,0.11094252347227809,0.021884073241593333,0.7,one_minus_s_power,mutation_first,6,True,10.0,10.0,256,1000000
10000,0.7,0.8,0.8174547223245107,7.368272297580948,0.11094252347227809,0.021884073241593333,0.7,one_minus_s_power,mutation_first,7,True,7.0,7.0,256,1000000
10000,0.7,0.8,0.8174547223245107,7.368272297580948,0.11094252347227809,0.021884073241593333,0.7,one_minus_s_power,mutation_first,8,True,12.0,12.0,256,1000000
10000,0.7,0.8,0.8174547223245107,7.368272297580948,0.11094252347227809,0.021884073241593333,0.7,one_minus_s_power,mutation_first,9,True,52.0,52.0,256,1000000
10000,0.7,0.8,0.8174547223245107,7.368272297580948,0.11094252347227809,0.021884073241593333,0.7,one_minus_s_power,mutation_first,10,True,40.0,40.0,256,1000000
10000,0.7,0.8,0.8174547223245107,7.368272297580948,0.11094252347227809,0.021884073241593333,0.7,one_minus_s_power,mutation_first,11,True,15.0,15.0,256,1000000
10000,0.7,0.8,0.8174547223245107,7.368272297580948,0.11094252347227809,0.021884073241593333,0.7,one_minus_s_power,mutation_first,12,True,46.0,46.0,256,1000000
10000,0.7,0.8,0.8174547223245107,7.368272297580948,0.11094252347227809,0.021884073241593333,0.7,one_minus_s_power,mutation_first,13,True,25.0,25.0,256,1000000
10000,0.7,0.8,0.8174547223245107,7.368272297580948,0.11094252347227809,0.021884073241593333,0.7,one_minus_s_power,mutation_first,14,True,46.0,46.0,256,1000000
10000,0.7,0.8,0.8174547223245107,7.368272297580948,0.11094252347227809,0.021884073241593333,0.7,one_minus_s_power,mutation_first,15,True,47.0,47.0,256,1000000
