time,X_0_mean,X_1_mean,X_2_mean,X_3_mean,kappa_1_mean,X_0_sd,X_1_sd,X_2_sd,X_3_sd,kappa_1_sd,X_0_se,X_1_se,X_2_se,X_3_se,kappa_1_se
1678,0.002065999946789816,0.013732599653696526,0.04483289888029685,0.09719079765121569,5.720924454689026,0.007416715495750208,0.02555247018014318,0.049380005632187945,0.06489954776195492,1.0694829832510966,0.0002345371372403553,0.0008080400561278546,0.0015615328866965669,0.002052303900426608,0.03382002145865176
1679,0.002052699941574247,0.013796299651716254,0.044739998938995995,0.09699379750169465,5.722165449619293,0.007377233438909485,0.025648682584447163,0.049333278611476364,0.06478685463485123,1.069658209994112,0.00023328860497710612,0.0008110825594954704,0.0015600552485593422,0.0020487402308436626,0.033825562614800776
1680,0.0020663999393291306,0.013811499600029493,0.04468099890268786,0.09679759757046122,5.722824952602386,0.007420291651274827,0.025613142515601824,0.049176274223386884,0.06482975728375846,1.0696918568675615,0.0002346502252076032,0.0008099586838379657,0.0015550903338693047,0.0020500969317256766,0.033826626622363215
1681,0.0020813999377714935,0.0138380996732958,0.04462929890770465,0.09668949744163546,5.7238624610900875,0.007459468778196006,0.02561405292735773,0.04920569248513788,0.06476590275361674,1.0705524443277676,0.00023588911474012748,0.0008099874735855384,0.001556020620988666,0.0020480776741839996,0.033853840787363525
1682,0.0020898999481578358,0.01388909964915365,0.044610498867165005,0.09666079757193802,5.724314154148102,0.007512669632689666,0.025710417379952884,0.04924231857670071,0.06480273268725364,1.071461855244394,0.00023757147347679914,0.0008130347851422984,0.0015571788396999504,0.002049242338947654,0.033882598885619127
1683,0.002071599958202569,0.013826399676181609,0.04464499884054385,0.09659799753590778,5.726415861129761,0.007436517551007493,0.0255393749313943,0.04924173471733922,0.06495487778495265,1.072266467383007,0.00023516333321001062,0.0008076259480021252,0.0015571603764457953,0.002054053589383231,0.03390804295552949
1684,0.002088299949929933,0.013884799667372135,0.04466759884011844,0.09642859759561542,5.72736715388298,0.007462381488830321,0.02563677872371696,0.04925702956900328,0.06490100915242075,1.0730558046050849,0.00023598122273782177,0.0008107061263669017,0.0015576440421231237,0.0020523501136508367,0.03393300399016665
1685,0.0020880999585206157,0.013912699628737755,0.04461059889721219,0.09640669758501462,5.727791557788849,0.007474778860482584,0.025721176257252416,0.04916756656412342,0.0649600330858586,1.0741676557188713,0.0002363732620520293,0.0008133750107156264,0.0015548149735056924,0.0020542166143120945,0.033968163809552254
1686,0.002058199951337883,0.01386839964336832,0.0446072988430169,0.09630559751682449,5.729433954238892,0.007434028176400537,0.025627025800355942,0.049267483529540156,0.06494227739805272,1.0738735956607877,0.00023508461227293696,0.0008103977118502428,0.001557974625381784,0.0020536551301632,0.033958864814027996
1687,0.002075299951415218,0.013822399645505357,0.04468039890198997,0.09617709754308452,5.730226359367371,0.007507146902259612,0.02550448355932823,0.04932536278524429,0.06490518322533734,1.0751693748097404,0.00023739682940617822,0.0008065225859379538,0.0015598049281547878,0.002052482109426197,0.033999840948580454
1688,0.002066499944361567,0.013834299673268106,0.04468909877110127,0.09610379759938223,5.73054185628891,0.007508683313628143,0.025553581907028375,0.04925724634643608,0.06488338903391448,1.0747325603417996,0.00023744541499965357,0.0008080752120187872,0.0015576508972274534,0.002051792916579618,0.03398602766224438
1689,0.002068099945136055,0.013816099647796364,0.04479069880829047,0.0958992976169684,5.731108762025833,0.007497754691276983,0.025500985407527172,0.04940082253354666,0.06479745269775139,1.0748773714560367,0.00023709982161647868,0.0008064119646650301,0.0015621911749177729,0.002049075371019165,0.033990606991759334
1690,0.0020382999538560397,0.013802399671629245,0.04476659885366098,0.09589669763232814,5.731576454401016,0.007366481243465191,0.025484645782407066,0.04952245213051658,0.06475701884427348,1.0746771414568206,0.00023294859070259358,0.0008058952603501018,0.0015660374404909054,0.002047796740303488,0.03398427516322517
1691,0.0020499999362946254,0.01375869963963487,0.044668198815372304,0.09587779750564368,5.733159651517868,0.007430545704271237,0.02539863617680466,0.04942288722165953,0.06478149231191381,1.0750387012194873,0.0002349744868347705,0.000803175397806538,0.001562888921620752,0.0020485706593033467,0.033995708686828136
1692,0.0020671999541154945,0.013795899682903836,0.04473399886398693,0.09578719763172558,5.732844248771667,0.007538955974357631,0.025500485081005154,0.04964083431419926,0.0646563762467853,1.0760241101208072,0.00023840272058704075,0.0008063961429511965,0.0015697810138391223,0.0020446141419265063,0.03402687005237589
1693,0.0020650999498320745,0.013776999697642168,0.04471819889701146,0.09566099761518854,5.734536445856095,0.007510809629190553,0.02548829883916068,0.04972460491610431,0.06450768428733665,1.0764350383631405,0.00023751265500166835,0.0008060107801477346,0.0015724300728689542,0.0020399120893103946,0.03403986474438252
1694,0.002055499946931377,0.013807499654503771,0.044759398935704665,0.09560939758952008,5.735307357549667,0.007469916107946293,0.02564762956874937,0.049906122707527575,0.06449622030389507,1.0778095240003462,0.0002362194883149049,0.0008110492602153009,0.0015781701694363632,0.002039549566323056,0.0340833297966301
1695,0.002058199952414725,0.013840399699489353,0.0446413988686254,0.09546959751896066,5.736730854034424,0.007479466071524186,0.025714816617991767,0.04975841017314293,0.06458634565271343,1.078348269346854,0.00023652148467968282,0.0008131739012640196,0.0015734990889602492,0.0020423995800948882,0.03410036642036791
1696,0.0020558999439235777,0.013824899669998558,0.04451149895782146,0.09536219754190096,5.738274057149887,0.007434725092752219,0.0256687726108928,0.04968593021558661,0.0645110693283647,1.078332682686343,0.00023510665070303625,0.0008117178619136827,0.001571207071454346,0.0020400191337066123,0.03409987352688461
1697,0.0020434999441786205,0.013827399639005308,0.04443229893744138,0.09543859755588346,5.739253268480301,0.00744926749644381,0.025690920892678198,0.049656972411582144,0.06453441027696594,1.078417705128601,0.00023556652188622696,0.0008124182520806934,0.0015702913452874374,0.0020407572393099007,0.03410256217258226
1698,0.002037799943573191,0.01380189964134479,0.04442369884958316,0.09529319753349409,5.74058246088028,0.007454202358572654,0.025663376212565207,0.04962259364273246,0.06452901775526457,1.0791409617928356,0.00023572257592888748,0.0008115472128149155,0.001569204193160263,0.0020405867128008184,0.03412543355650103
1699,0.0020358999481250068,0.013772799660502643,0.04442149887870619,0.09516399750567507,5.74105966091156,0.007379629900025981,0.025625652399579694,0.04968892343708837,0.0646205138065787,1.079136533453019,0.0002333643877316277,0.0008103542811043109,0.0015713017254292156,0.0020434800719914613,0.03412529352010029
1700,0.00201679995743325,0.013771299664920661,0.04431429888344428,0.0950727976980852,5.742640261411667,0.007325873597101614,0.02575512648204738,0.04949316748084195,0.06474145928282199,1.0796784546843996,0.000231664464173318,0.0008144486110898946,0.001565111378556386,0.002047304703767687,0.03414243057413595
1701,0.0020153999582908,0.013776099622162292,0.04426759880395548,0.0949552974459948,5.744001048564911,0.007370200854490755,0.025826045512305402,0.04940616017594768,0.06468000321801323,1.0808516310879126,0.00023306621513110017,0.000816691267740552,0.001562359965991,0.0020453612923594213,0.03417952966945861
1702,0.002007499953862862,0.013721499644278084,0.04419569889930426,0.09496869769848854,5.745218954563141,0.00732560137917799,0.025762887629465818,0.049235000133198766,0.06474048301337712,1.080460857054896,0.00023165585588673227,0.0008146940401208805,0.0015569474101960164,0.002047273831417129,0.03416717230951078
1703,0.0020201999426572,0.013714599657912913,0.04424459879448841,0.09487979745311895,5.744901557683945,0.007373036731187983,0.025719040858116774,0.049264422102639385,0.06467981016901539,1.0800521167608839,0.0002331558934263665,0.0008133074834658046,0.0015578778145628187,0.002045355187614089,0.03415424680650513
1704,0.0020445999467556247,0.013684899672778555,0.04424609897063783,0.09476639754051576,5.746490555047989,0.007447245770919967,0.025583274911807168,0.0492580316327443,0.06471264846810193,1.0798854804058242,0.0002355025893116365,0.0008090141872755397,0.0015576757301609468,0.0020463936258100822,0.03414897730227536
1705,0.0020442999537626746,0.013707199694006704,0.044235198900234536,0.09475069750807598,5.7469767537117,0.007433042132301402,0.02557986729120981,0.049267948342680085,0.06474318268292437,1.0806389118861839,0.0002350534308206706,0.0008089064288506462,0.0015579893240638696,0.00204735920246412,0.03417280289766345
1706,0.0020256999524717683,0.013701399637095164,0.04429209896059183,0.0947304977918102,5.7471327605247495,0.007304787943617635,0.025652873769844785,0.04936353968002093,0.06473000737360261,1.0809152409781269,0.00023099767726369362,0.0008112150964149956,0.0015610121875696554,0.00204694256260078,0.03418154119080651
1707,0.0020168999447414534,0.013702699702203973,0.044304398928157754,0.09470619765367883,5.748485351800919,0.007301921636543801,0.025622372643088944,0.04946519592466157,0.06471740325441377,1.0810205708539742,0.00023090703667542594,0.000810250566097496,0.0015642268402840925,0.0020465439853554106,0.03418487201393991
1708,0.002025199948315276,0.013591299667372369,0.04434439902444137,0.09459329775339574,5.750210855960846,0.007350927736216905,0.02550225379867012,0.04952770195765352,0.06459907258153473,1.0814721875084907,0.00023245674561750838,0.0008064520747147871,0.0015662034546016545,0.0020428020409218295,0.03419915338651529
1709,0.0020493999609025194,0.013569899654277833,0.044396298870233296,0.09455199763466225,5.750782452106476,0.007456086828596173,0.025478958536004376,0.04943085954214569,0.06469222132573653,1.0830807176250588,0.0002357821681034538,0.0008057154138276307,0.0015631410285304828,0.0020457476628504504,0.0342500195750486
1710,0.002054999939427944,0.013622599650349003,0.04432479892745323,0.09451779768260167,5.751232749700546,0.007523175506781459,0.02558836263104019,0.04936164684143764,0.06474255120127746,1.0833670066977215,0.00023790369838620933,0.0008091750750842577,0.0015609523307579928,0.002047339233261072,0.034259072830436915
1711,0.0020499999587918864,0.013587399606461987,0.044335098902854954,0.09440139762928447,5.75206835103035,0.00754843405670319,0.025478131752049694,0.0494814744937245,0.06470467991326838,1.0840462655363248,0.0002387024438676667,0.000805689268623334,0.0015647416138369647,0.0020461416379807425,0.03428055288094479
1712,0.0020601999362261265,0.01363739970005554,0.04437329899310134,0.09449359765980625,5.75277875328064,0.007611715360568604,0.025543058189383377,0.04952762477048036,0.06481377509364096,1.0856742665110322,0.00024070357440286597,0.0008077424228466803,0.001566201013728921,0.0020495915304979853,0.034332034792075285
1713,0.0020452999304106925,0.01360639967332827,0.04438719883050362,0.0942908976766048,5.754892156839371,0.007564718026423666,0.02548102841954998,0.04958699217124225,0.06471861006652117,1.0859347093643084,0.00023921738820432593,0.0008057808692925849,0.001568078375780637,0.002046582148105083,0.034340270718241944
1714,0.002035299945157021,0.013628099658119026,0.0443554988631804,0.09433749769983114,5.754934549331665,0.0075025481637459,0.025537113615571795,0.04950382983335864,0.06470175322208145,1.086243746405288,0.00023725140452550956,0.0008075544389170444,0.0015654485517480696,0.0020460490878791565,0.03435004332755049
1715,0.001995899951776664,0.013621199662098661,0.04445709896442713,0.09422439755557571,5.755053754329682,0.007343755267518339,0.0255254611623368,0.04960046381779853,0.06462713295279074,1.0866630989623192,0.00023222993224217102,0.0008071859559915325,0.001568504386650143,0.002043689387773419,0.03436330441977883
1716,0.0019736999502638357,0.013612599656546081,0.04430739898500906,0.09424329757154919,5.756372658729553,0.007306027213283901,0.025477865875392212,0.049421716896255054,0.06460306084328388,1.0861891869189004,0.0002310368664114992,0.0008056808608651909,0.0015628519126819349,0.0020429281608321517,0.03434831800510095
1717,0.0019639999604260084,0.013608699634423828,0.04416379883846821,0.09440739763359306,5.757895654439926,0.007271113496272756,0.02551441249864819,0.04930567567579197,0.06482575039511129,1.086507800558395,0.00022993279773812135,0.0008068365665679605,0.0015591823670906442,0.0020499702227811194,0.034358393453044936
1718,0.0019590999624633696,0.013587699623079971,0.04415829894889612,0.09424669790358166,5.759374155521392,0.0072739002651500545,0.02544934322456055,0.04941711370004238,0.06471696751197681,1.0862757840089743,0.0002300209231077687,0.0008047788954498534,0.0015627063468364477,0.0020465302059696705,0.03435105644553471
1719,0.0019501999527856242,0.013688599662040361,0.04403969902676181,0.09409069771593204,5.760105657339096,0.007246029414457857,0.02564651837501851,0.04915681749790049,0.06473125473168656,1.0865432012450713,0.00022913956942263044,0.0008110141211841888,0.001554475058185848,0.0020469820075268113,0.034359512921051244
1720,0.0019454999488880277,0.013684899637533818,0.04409389896194625,0.09414459754907875,5.761363264083863,0.007283577913204674,0.02570962487224116,0.04925642288422834,0.06474941052596273,1.0867094047078556,0.00023032695721022964,0.0008130097238479755,0.001557624857066018,0.0020475561441532326,0.0343647687360253
1721,0.001950899954936176,0.013675699701045232,0.04417229880622472,0.09407519755070098,5.761938350915909,0.007290210146891106,0.02570991154331517,0.04938689598533784,0.06479853494503506,1.0867457059470975,0.00023053668685446584,0.000813018789183307,0.0015617507787949328,0.0020491095946832444,0.03436591668200421
1722,0.0019404999627076905,0.013663999647462333,0.04410609889933403,0.09407119757303735,5.763125660657883,0.007284755013523465,0.0257132487502784,0.04933560617747677,0.06481539063538277,1.0872587612754636,0.00023036418039064854,0.0008131243209335788,0.001560128852658999,0.0020496426184135772,0.03438214091603744
1723,0.0019351999461941886,0.013651899646240053,0.04404489895160077,0.0940933976531378,5.763998752832412,0.0072889729857013585,0.02565365810206436,0.0492373374718917,0.06473505430706397,1.0881323277646,0.0002304975643825422,0.0008112398991775567,0.0015570213233353455,0.0020471021606501523,0.03440976551397011
1724,0.0019148999534518226,0.013673999617451044,0.04400859892141307,0.09425189770125143,5.76439355635643,0.0072419452744275714,0.02571167314987936,0.049161232613443885,0.06497245456820253,1.089464819825656,0.00022901041757484274,0.0008130744960741465,0.0015546146763983474,0.0020546094160733184,0.03445190261274041
1725,0.0019139999574035755,0.01364789968439436,0.04396789888379862,0.09430849757241959,5.765396559476852,0.00719999179479181,0.025668468528867252,0.049092559916194003,0.06493666466681933,1.0898310080267453,0.00022768373206065776,0.0008117082459957202,0.0015524430550345795,0.002053477640017281,0.03446348250041762
1726,0.001912799955411174,0.013647699658584315,0.043959198850861865,0.09408009739993577,5.766585857152939,0.007199839681066191,0.02565580908343474,0.04913429679075481,0.06496285559979226,1.0897029693970004,0.00022767892180229445,0.0008113079191809067,0.0015537628908948683,0.0020543058700396737,0.03445943356343282
1727,0.001890199956476863,0.01366889963678841,0.04393219893207424,0.09418249755427678,5.76681666135788,0.0070916311910707375,0.025739127630257187,0.04903347536836694,0.06506570750670426,1.0890326530734866,0.0002242570688967627,0.0008139426829738498,0.0015505746375780328,0.002057558332915009,0.03443823630008188
1728,0.0018538999535012409,0.013633599640219473,0.04387529888612335,0.09417569754991564,5.768240955352783,0.006925188857742941,0.0255790332785487,0.049075865742313665,0.06508561867380114,1.0884844700965481,0.0002189937001728748,0.0008088800550545809,0.0015519151389034118,0.0020581879793039925,0.03442090123226531
1729,0.0018497999487954075,0.013620599624970055,0.0438661988536187,0.09408259764901596,5.769275046586991,0.006903690189036233,0.02550356619235511,0.049146927938255765,0.06501197202564149,1.0893641887977974,0.00021831385257512897,0.000806493576247101,0.001554162322850514,0.002055859067801777,0.034448720380227234
1730,0.00184469995550171,0.013636799613988842,0.043696698956700857,0.09397219744557515,5.771760754108429,0.006930310148197771,0.025637352832490887,0.048963312729809805,0.06497224956325064,1.089080385691794,0.00021915564959684022,0.0008107242812804045,0.0015483559001331557,0.0020546029332475222,0.034439745738007226
1731,0.001847499952185899,0.013641599678121565,0.043592898796021476,0.09400669764701161,5.772481153249741,0.0069533459664545775,0.02560554632570207,0.04884700168212226,0.06502694299299538,1.0887821718427213,0.0002198841061314122,0.0008097184712217418,0.0015446778218558249,0.00205633249135792,0.03443031538807847
1732,0.001850799957755953,0.013560599658245338,0.04362419893390324,0.09392239763293037,5.773984455108643,0.006962527838397523,0.025505245971240206,0.048874281962161314,0.0648839386365071,1.0885414935559337,0.00022017446241664923,0.0008065466955195247,0.001545540500057131,0.002051810296539624,0.034422704472382507
1733,0.0018402999523677863,0.013540599632324301,0.043435698887151375,0.09388659758463473,5.7756865556240085,0.006906136270304658,0.025505039925487725,0.048722922530736984,0.06502139900423394,1.08845703815249,0.00021839120445662992,0.0008065401797807242,0.0015407540945706415,0.002056157175039835,0.03442003375802661
1734,0.001829399964393815,0.013574999641386967,0.04343259894364019,0.09389119762729388,5.776902755498886,0.0068989701847773244,0.02552072310593459,0.04877686175587403,0.0651339487356405,1.0891264993964973,0.0002181645929348905,0.0008070361254923993,0.0015424598026372183,0.002059716310052684,0.034441203981389334
1735,0.0018585999557981267,0.013567399695384666,0.04336669895255909,0.0937437976904912,5.778063155174255,0.007010313004698267,0.025526640096100738,0.04863050416451613,0.06508996436420654,1.0890769331416925,0.00022168556205545196,0.0008072232371505777,0.001537831569221747,0.0020583254021008628,0.03443963655878666
1736,0.0018435999598295893,0.013532999687595294,0.04344449885155336,0.09363129773983382,5.780090066432953,0.006960769299501411,0.025563349275621778,0.04872360712030122,0.06503213549773415,1.090216257909742,0.0002201188525339921,0.0008083840833338027,0.0015407757431934953,0.0020564966927752774,0.034475665171403456
1737,0.001831599946017377,0.013476499666488962,0.043356398977812204,0.09364839770106483,5.781336755990982,0.0069889773268623934,0.025393626407538485,0.04864008147056659,0.06503665913711486,1.0899695292796525,0.00022101086868160264,0.0008030169749922077,0.0015381344302314265,0.00205663974281284,0.034467862927052895
1738,0.0018197999644035008,0.013473399652386434,0.043412198989281024,0.09350919753260678,5.781902747392654,0.006904881147727286,0.025377950676576333,0.04869491962029998,0.06491396513240583,1.089369583086485,0.00021835151399575797,0.0008025212648539235,0.0015398685647896953,0.0020527598177115607,0.034448890962613325
1739,0.0018309999548946508,0.01341199966496788,0.043474798991868735,0.09327039765047812,5.783931153774262,0.006916165836278037,0.025241704931510726,0.04878811163342746,0.06487387366450592,1.0897760836364094,0.00021870836718081794,0.0007982127960947838,0.0015428155550018868,0.0020514920141785284,0.03446174563869205
1740,0.0018192999552702532,0.013425399709638441,0.043445398939424194,0.09326439760251379,5.78396835565567,0.006907231372591104,0.02529764295637819,0.04866989318168352,0.06497379047908217,1.0895057562724322,0.0002184258346315902,0.000799981711758707,0.0015390771593121913,0.002054651661284625,0.034453197136851674
1741,0.0018037999530206435,0.0134539996677413,0.04340399887718377,0.09310849775266251,5.784245446681976,0.006881410969445764,0.025277907011263444,0.048772423608535044,0.06494649410210203,1.0905256315780452,0.0002176093217911597,0.0007993576063753204,0.0015423194560953923,0.0020537884740533465,0.034485448425802645
1742,0.0018080999479570892,0.013385999650257873,0.043276598899348755,0.09312789769336087,5.786436850070953,0.006923391846701222,0.02515294415724177,0.04868639753500415,0.0649257441569042,1.0907437377282474,0.00021893687369415175,0.0007954059339590842,0.0015395990727902049,0.0020531323031718588,0.03449234554786595
1743,0.0018187999488000059,0.013319899679132505,0.043242899061224305,0.09318149757629726,5.787642257213593,0.0069899988249263875,0.02505758259713378,0.048720369129223375,0.06509853409774635,1.0912357601572673,0.00022104317128667937,0.0007923903366474011,0.0015406733489250024,0.002058596400870128,0.03450790466322186
1744,0.0018261999578535323,0.01330539966274955,0.04324519886172493,0.09317789771378739,5.788246148109436,0.00703835848899342,0.02502853064561633,0.048732355480612846,0.06509701508785358,1.0918784068237601,0.00022257243814000364,0.0007914716332747219,0.0015410523906372608,0.0020585483655596332,0.03452822693519018
1745,0.0018395999627173296,0.013252299659528944,0.043168198933679375,0.09315499762370018,5.788915559768677,0.007104682024746897,0.024948836990479745,0.048691748777388126,0.06520518732199194,1.0925485528490293,0.00022466977249456963,0.000788951498621766,0.0015397682939326546,0.0020619690719542957,0.034549418813237774
1746,0.0018397999485969194,0.013186999626072065,0.04317519884638023,0.0929920977683214,5.790695658922195,0.0070974126657490835,0.024903035450701373,0.048810909263718234,0.06504789044492919,1.0929083092622418,0.00022443989517894431,0.0007875031267613414,0.0015435364793716197,0.0020569949079507974,0.034560795309923814
1747,0.0018312999546324135,0.013186099660815671,0.04310099885976524,0.09303499758747057,5.791320957183838,0.00710585821434287,0.0248941556244615,0.048826127377878746,0.06516985024383695,1.0941509847519617,0.0002247069668754043,0.0007872223219998962,0.0015440177183960165,0.002060851615426044,0.034600092159323616
1748,0.0018219999601569725,0.01315679968844779,0.043050798880482036,0.09298409755009925,5.792369048595429,0.007058267009244618,0.024804023142532963,0.048819629393894635,0.0651259994522484,1.094474706059678,0.00022320200082837736,0.0007843720826593147,0.0015438122341001257,0.002059464931639832,0.034610329125918736
1749,0.0018178999560914235,0.013131399705263903,0.04301569886461948,0.09288869766800781,5.793974355936051,0.00705594453967302,0.02485935745411606,0.04879421413370216,0.06500997717358607,1.0945057035266443,0.0002231285578919505,0.000786121907232915,0.0015430085330047855,0.0020557959850408753,0.03461130935189183
1750,0.0018011999583686703,0.013139599661823013,0.04303529896846885,0.09282379774141009,5.79505025267601,0.007030762982664049,0.02493600693785851,0.04880925915663493,0.06495071177606473,1.0948522514855488,0.00022233224714017326,0.0007885457767339368,0.0015434842984039555,0.002053921848614848,0.034622268160578035
1751,0.0018034999566734768,0.01306839969244902,0.04310249889876286,0.09287539744118112,5.794967547893524,0.007086489520436475,0.024800492688684606,0.048976825262978314,0.06502409595010211,1.095416541436022,0.00022409447499493598,0.0007842604399059656,0.0015487832039508664,0.002056242459956531,0.03464011257562042
1752,0.0018135999651858583,0.012981299700237287,0.04316389895675093,0.09283719769965683,5.7958890433311465,0.0071507318687872015,0.02468279628176511,0.049107539102510575,0.06492383228504561,1.095188519718811,0.00022612599642519854,0.0007805385527231295,0.0015529167384971433,0.0020530718444751834,0.03463290189579672
1753,0.0018324999598698924,0.012930999656018684,0.04314629899744614,0.09282599742614547,5.796485253095627,0.0072833824021070834,0.024633687166127065,0.04911567740065891,0.06497157240995656,1.095178685643901,0.00023032077460646738,0.0007789855861302013,0.0015531740940814061,0.0020545815197801787,0.03463259091504276
1754,0.0018406999460494262,0.012908799723765697,0.04305159894403186,0.0927669977756741,5.798506459236145,0.00734196397273189,0.02461794676202453,0.04911750342003678,0.06500987260634224,1.0962483697590142,0.00023217328652731139,0.0007784878308476466,0.0015532318378842628,0.0020557926783342836,0.034666417296849356
1755,0.0018101999545760917,0.012915099656536767,0.043080098848869965,0.09285239773457579,5.798833850383758,0.007263097549735969,0.02463565555421681,0.04912699339681965,0.06516086847717716,1.0963836391200046,0.0002296793112515375,0.0007790478320270288,0.0015535319373000227,0.002060567587025473,0.03467069488963301
1756,0.001810499958039145,0.012870999659840891,0.042942698914484934,0.09287469760083332,5.8000664517879486,0.007310436341199186,0.024541476918156516,0.04903933874497017,0.06522661798638185,1.097244554761171,0.00023117629527857252,0.0007760696420582427,0.0015507600538264882,0.0020626467690667235,0.03469791943262651
1757,0.0017966999519849196,0.012915499709524738,0.042984698891144944,0.09284949769245578,5.80021715593338,0.007281802034293433,0.02453702040295837,0.04913005408560193,0.06515043858312554,1.0976110944905273,0.00023027079898814784,0.0007759287146737098,0.0015536287247776318,0.0020602377648158993,0.034709510436603586
1758,0.0018109999661464827,0.012927799675606366,0.042939598944416506,0.0928338976578234,5.801440055131912,0.00729849062660203,0.024568352414472146,0.04908359001359608,0.06516091550319457,1.0986471305291798,0.00023079853861451916,0.0007769195198742913,0.0015521594018085864,0.002060569074118716,0.03474227277280519
1759,0.0017895999608954299,0.012900399656522496,0.04297089892457007,0.09277369767142227,5.8022593557834625,0.007180330563979461,0.0245152206587051,0.0491029267679395,0.06517488192010701,1.0987236451212798,0.0002270619893509647,0.0007752393462312149,0.0015527708836713902,0.002061010731000664,0.034744692376657935
1760,0.001784699958989222,0.012844999667519005,0.042905698997172295,0.09287469765363494,5.802591848134995,0.007207128175473134,0.024451199613218903,0.049109968199445485,0.06524861245731355,1.0972459038451323,0.00022790940423268784,0.0007732148230119985,0.0015529935532868598,0.0020633422953074687,0.03469796209440724
1761,0.0017781999474391341,0.012890099682525033,0.04281749888297054,0.09286329758810462,5.803346751213073,0.007128570532284381,0.02453747195404739,0.048977886512678974,0.06524415951832672,1.0968547336724301,0.00022542519343177512,0.0007759429939729222,0.001548816763613069,0.0020632014810126674,0.034685592207422636
1762,0.0017725999635076733,0.012905699673079652,0.04273239896976156,0.09277419773209113,5.8036163487434385,0.0071041703891690485,0.024504836914147062,0.04883369512298327,0.06525311599931999,1.0954703372472339,0.00022465359315698984,0.000774910983396767,0.0015442570315088355,0.0020634847098102544,0.03464181374854048
1763,0.0017868999640049878,0.012920699645619607,0.04268009898328455,0.09284549743113894,5.804339557170868,0.007168960199565456,0.024525238280657884,0.04883717740004713,0.06536028910485077,1.0969160077769022,0.00022670242685722086,0.0007755561312523078,0.0015443671507784909,0.002066873820984163,0.03468752986473982
1764,0.0017888999560964293,0.012931899680348578,0.04264649898133939,0.09269319755326433,5.8057647461891175,0.007176553991496956,0.02457382459143085,0.04869096271090463,0.065270015352237,1.0970358876861612,0.00022694256364303038,0.0007770925653037813,0.001539743436327853,0.0020640191142722625,0.03469132080032935
1765,0.0017843999643737333,0.01298369966862083,0.04262269897665828,0.09270539781888511,5.8070314531326295,0.007182752020256914,0.02470541261631312,0.048584901333391696,0.06523254102373975,1.0972576562164666,0.00022713856252187735,0.0007812537440180902,0.0015363894810806948,0.0020628340719538955,0.034698333737020484
1766,0.0017689999503127183,0.012959899643828977,0.04262629900808679,0.0927205976212208,5.806824751615524,0.00710604897930986,0.024718793308156652,0.04858834944056137,0.06528737756267099,1.0975934194264705,0.00022471299939333885,0.0007816768786470342,0.00153649851980342,0.0020645681555741275,0.0347089515020015
1767,0.0017770999574131564,0.012930199668669956,0.04255669900034263,0.09256249773257878,5.807828046560288,0.007156152159201053,0.024670019991292577,0.04848225164006178,0.06521397428322018,1.0978066387378465,0.00022629740105807204,0.0007801345309437184,0.0015331434127602913,0.002062246940066224,0.034715694088652306
1768,0.0017479999562347076,0.012950499666389078,0.04256989897294989,0.09262349769881985,5.807487346410752,0.007040797253223002,0.02471834422657189,0.048682299784491644,0.06519470294126599,1.0983986970551356,0.00022264955863641987,0.0007816626774404033,0.0015394694905411783,0.0020616375267247917,0.03473441661655511
1769,0.0017480999557155882,0.012916899660973286,0.042576798862726715,0.09252949756853923,5.809463257551193,0.006989439610029945,0.024686143798377566,0.04874942927672668,0.06503357624306773,1.0993015312156764,0.00022102548735893684,0.0007806444104931356,0.0015415923114775114,0.0020565422531431013,0.03476296673952226
1770,0.0017490999618603382,0.012893399689986837,0.04263539889595268,0.092454497745377,5.809900355100631,0.007006361856397969,0.02458843506946604,0.04886155325710301,0.06506135793250252,1.0999831296456761,0.00022156061577543153,0.0007775545891867319,0.0015451379830606436,0.002057420787301715,0.0347845207744062
1771,0.001717699958382582,0.012888299656216986,0.042688298926041174,0.09243789766146801,5.810492354393006,0.006872475914207024,0.02456444976152426,0.048948073751428484,0.06499338890380861,1.1009668155149337,0.0002173267705354213,0.0007767961071519664,0.0015478740013241653,0.002055271417891494,0.03481562765289596
1772,0.0017196999501029495,0.012938499706462608,0.04268859895388596,0.09242819776479155,5.811594757556915,0.006864390650216844,0.024658047386109216,0.049007407752539055,0.06487951191045883,1.1019375410002636,0.0002170710920384942,0.0007797559239246648,0.001549750307186169,0.0020516703111707227,0.034846324688060114
1773,0.0016911999520962126,0.01296009966103884,0.0427118988610091,0.09242669763915183,5.811516152143478,0.006730200264656097,0.024741311566818677,0.0489532009978333,0.06488701661220427,1.1019352565842542,0.0002128276194538129,0.0007823889685101622,0.0015480361390918065,0.0020519076306774807,0.03484625244848298
1774,0.001704699954352691,0.012939699672242568,0.042730398911080554,0.0923679977308493,5.812032151460648,0.006825849223648034,0.024683764131014196,0.049043771299896524,0.06497665227228544,1.1029925670887055,0.00021585230511619855,0.0007805691588037174,0.001550900223520699,0.002054742159131772,0.03487968754236386
1775,0.001704399954105611,0.012934299731474311,0.04268999900920607,0.09228379767050501,5.81323795247078,0.00687822127516076,0.024623187255764845,0.04908260932087269,0.06511400252807939,1.1033858857822916,0.00021750845480135735,0.0007786535498104791,0.0015521283895816797,0.0020590855555869285,0.034892125371544395
