time,X_0_mean,X_1_mean,X_2_mean,X_3_mean,kappa_1_mean,X_0_sd,X_1_sd,X_2_sd,X_3_sd,kappa_1_sd,X_0_se,X_1_se,X_2_se,X_3_se,kappa_1_se
2853,0.0003832999891601503,0.00318829993201507,0.01370009968066006,0.03874659905617591,7.1612680306434635,0.003259496085655474,0.013048281991801712,0.03064730170375659,0.05363253858008599,1.4586345608057512,0.00010307431655074584,0.0004126229064625192,0.0009691527752222977,0.0016960097860992465,0.046126074859855426
2854,0.00037929999630432576,0.003163499921574839,0.01361489965803048,0.038788298901359666,7.161934916019439,0.0032055446876626597,0.012937613754375073,0.030594727612881914,0.053678795030267776,1.4589570163851726,0.00010136822354467054,0.0004091232695134745,0.0009674902364915313,0.0016974725434897322,0.046136271800607434
2855,0.00036989999178331344,0.0031872999264523968,0.013622599676855316,0.03874049900380487,7.16290701341629,0.0031482399729860907,0.013043872254204655,0.03056948938071177,0.053640876692152305,1.4593905807018035,9.955608935423017e-05,0.00041248345831561544,0.0009666921335137933,0.0016962734603543994,0.04614998230813472
2856,0.0003720999906945508,0.003176399913689238,0.013612799674163397,0.03868319898426853,7.16505332159996,0.0031147797476539603,0.01297230873480375,0.03055454747449526,0.053491736777311664,1.4597444862686986,9.849798412351021e-05,0.0004102204211287703,0.0009662196289515054,0.0016915572421449998,0.046161173784814734
2857,0.00036589999159332366,0.0031742999221751234,0.013552399683474504,0.03864239908368472,7.165806015729904,0.0030440159004217903,0.012949467607058944,0.030369232155821938,0.0534479145980869,1.4601150462159649,9.626023479101161e-05,0.0004094981212487658,0.000960359444028229,0.0016901714631611762,0.04617289191924467
2858,0.0003667999900644645,0.003150999935140135,0.013568799689324805,0.03854449908171227,7.1669924073219295,0.0030687969452037373,0.0127940446830829,0.03048959818663031,0.05333733227561289,1.4596617205501636,9.704388023410744e-05,0.0004045832168450909,0.0009641657521309137,0.0016866745430814852,0.046158556502987225
2859,0.00037219998927321286,0.003143099936496583,0.013558299650205299,0.038574399067285416,7.166678119897842,0.003105774062651093,0.012753450391721615,0.03047762104034476,0.053441487782936045,1.459566395013058,9.82131993585194e-05,0.0004032995126380693,0.0009637870015096,0.0016899682294214003,0.046155542044822896
2860,0.00036679999393527394,0.0031132999232795556,0.013483999726522597,0.03851569891545659,7.167973031044006,0.0030544503876451046,0.012669754850887355,0.030347746511484978,0.05333422524055727,1.45888195120723,9.659020224942761e-05,0.0004006528272477104,0.0009596800082972181,0.0016865762900060276,0.04613389803125479
2861,0.00035989998903096423,0.0031034999204493942,0.013446699734617141,0.03849069901645998,7.169476823568344,0.002985242565129923,0.012671554638208212,0.030313406632113644,0.05339809405776511,1.4596767483148738,9.440165873894103e-05,0.0004007097415200884,0.0009585940859633297,0.001688595999344405,0.04615903172263348
2862,0.00034879999252007113,0.003100599920420791,0.01342389969866781,0.03856149904487392,7.170123517751693,0.0028935982973101915,0.012627704825126197,0.030234738941168262,0.053488656048650704,1.4605513022768528,9.150361253085279e-05,0.0003993230886769702,0.0009561063951467936,0.0016914598209507839,0.046186687547199255
2863,0.0003504999914948712,0.003086699931009207,0.013389299634422059,0.038470098999445326,7.171860630989075,0.0028901994084616313,0.012590439407029365,0.03018246814455967,0.053349018119338364,1.4598166851991876,9.139613022810082e-05,0.0003981446526855258,0.000954453447422848,0.001687044081907018,0.04616345691546447
2864,0.0003550999893050175,0.00311739990816568,0.013373899640522723,0.03838799913042749,7.1738968191146855,0.0029175101233905438,0.012754599433044385,0.030302782984948186,0.05313787958554872,1.459795531949898,9.225977086513008e-05,0.00040333584851512535,0.0009582581367423213,0.001680367295220981,0.04616278799098778
2865,0.0003580999866680941,0.0031341999165015295,0.013341999695410778,0.03841399905619619,7.1753668165206905,0.00292360072238332,0.0128883858976847,0.030165125701817806,0.0531265293025363,1.4597139955151561,9.245237251644909e-05,0.0004075665479987751,0.0009539050312302945,0.0016800083677569134,0.04616020958252704
2866,0.0003514999837425421,0.0031191999305738138,0.013376399651766405,0.03837279898040288,7.17586052107811,0.002872097817608364,0.012878299359549195,0.030268660085786697,0.05304788145234297,1.460687651340844,9.082370766441286e-05,0.00040724758365663166,0.0009571790759251357,0.0016775213043600469,0.0461909992831897
2867,0.00034429998975247145,0.0031178998921532184,0.01333349968121911,0.038345698997800354,7.177988619089127,0.002839526359406259,0.012906002551062126,0.03021196567030073,0.053012503050281684,1.4597829296742757,8.979370771809661e-05,0.00040812363549299875,0.00095538624108966,0.0016764025410551384,0.046162389472041106
2868,0.00034709999104961755,0.0030858999236952514,0.013344999623615877,0.03837629911151453,7.17809822511673,0.0028661587623217246,0.012729395118995294,0.0302631561484528,0.05302127093139313,1.4594007169065109,9.063589824585842e-05,0.00040253881812255226,0.0009570050261443962,0.0016766798058007958,0.04615030284307177
2869,0.0003443999961018562,0.0030841999147087334,0.013367399663424293,0.038307798986119454,7.178690426111221,0.0028445280459918677,0.01272808565520166,0.030401952371145225,0.0529738563340847,1.4596386688444083,8.995187493562496e-05,0.0004024974092415382,0.0009613941480877563,0.0016751804245824524,0.046157827544045835
2870,0.00034229999175295234,0.003082999903796008,0.01330539972360566,0.03831139903307485,7.179950117349625,0.00282885538230779,0.012730928339703249,0.03032161997191367,0.05294517086078828,1.4597028780477572,8.945626179319004e-05,0.000402587302818481,0.0009588538145729796,0.0016742733102686862,0.04615985801733911
2871,0.0003461999921128154,0.003037399924971396,0.013280499657223117,0.03823679905651079,7.180502014875412,0.0028839595103243546,0.012575824610434006,0.030313784777017554,0.0529058970067132,1.4591155781701055,9.119880732328845e-05,0.0003976824922377117,0.0009586060439551491,0.0016730313619549829,0.046141285964509934
2872,0.0003438999936915934,0.0030009999409958254,0.013236699719629541,0.038257399073103444,7.1817914185523986,0.002897429487187268,0.012414925907201953,0.03021823370801915,0.053002583227275045,1.4592823087750968,9.162476539245421e-05,0.00039259442848990384,0.0009555844538461605,0.0016760888487082713,0.046146558449184236
2873,0.0003413999928161502,0.0030244999239512254,0.01321319962744019,0.03813749905215809,7.182073016643524,0.002866262563409217,0.012560007812084297,0.0302151519854609,0.05275163307187762,1.4590035789321198,9.06391807244592e-05,0.000397182321156945,0.0009554870012221526,0.0016681531080059806,0.04613774423762755
2874,0.0003401999897323549,0.0030171999095764475,0.013207899618144439,0.03807839910683106,7.183099013328552,0.002856407265951871,0.012519567625621668,0.03028389777257454,0.05277035136215195,1.459718390847607,9.03275288546224e-05,0.00039590349017470683,0.0009576609338903541,0.0016687450323176912,0.04616034857514323
2875,0.0003357999930158257,0.0030129999325145037,0.013181799659534591,0.03800609911045467,7.183911822795868,0.002824339726323331,0.012481337579644562,0.030106162585904952,0.052720636890394794,1.4601387602014813,8.931346421278344e-05,0.00039469454997130066,0.0009520404537880432,0.001667172922683444,0.046173641821310986
2876,0.0003352999906055629,0.003000699915624864,0.013097299681052391,0.037949598984516345,7.184985208749771,0.002865535654172544,0.01250354343428941,0.029995808856307118,0.05264374274516505,1.4592795203935458,9.06161938360582e-05,0.0003953967607519842,0.0009485507624498083,0.0016647413163068663,0.04614647027281737
2877,0.00033669999055564406,0.0030082999328151345,0.01311679971581907,0.03791999905276316,7.186341615438462,0.0028731999482311077,0.012511152744397003,0.030105474244382226,0.052753651720782474,1.4597941363777396,9.085856009488176e-05,0.00039563738826560956,0.0009520186865178444,0.001668216943289336,0.04616274385912118
2878,0.00034319999301806093,0.002977799919899553,0.013076799625057901,0.03787649899540702,7.18816231417656,0.002888812680348806,0.012439772805005729,0.029908496812961195,0.05268604694236922,1.4595168781837489,9.135227803478167e-05,0.00039338015638839754,0.0009457897132084436,0.0016660790924843674,0.04615397618519163
2879,0.0003412999892607331,0.0029781999342376364,0.01309979968929838,0.03788649904088379,7.187872621297836,0.0028785256074527056,0.012486192541005076,0.029953157647417784,0.05264448944412123,1.4599727587352829,9.102697222670305e-05,0.00039484807732981405,0.0009472020127993091,0.0016647649290011462,0.04616839239402984
2880,0.00033559999149292705,0.0030095999386394396,0.013092399724817369,0.037795098948168744,7.188030418157577,0.00281974169084057,0.012563974483043182,0.029991434372448972,0.05247230295681995,1.4594150732734077,8.916806156390547e-05,0.0003973077583065302,0.0009484124291240145,0.0016593199141793891,0.046150756831254955
2881,0.0003313999883830547,0.0029941999178845435,0.013039999682048801,0.03773379898786516,7.189847316741943,0.002742833689435263,0.0125697691709267,0.029973868392156447,0.052351717506781185,1.4591294637296213,8.673601701658346e-05,0.00039749100242694713,0.0009478569440534343,0.0016555066674314,0.04614172506445649
2882,0.00033699999283999207,0.003003299902135041,0.013010199669835857,0.037708699036054893,7.191554718971252,0.0027631948601022343,0.012558814888591818,0.02982528518820868,0.05236577180026305,1.4585803477971857,8.737989376793385e-05,0.0003971445976038394,0.0009431583305882317,0.0016559511032144714,0.04612436049399665
2883,0.0003379999939352274,0.0030175999099737966,0.01303909967772779,0.03764129907156166,7.192665921926499,0.0027407530794498294,0.012571272640571342,0.02985893081188272,0.05239232174987414,1.4590448577545727,8.667022235181886e-05,0.0003975385463116471,0.0009442222986293002,0.001656790686339809,0.046139049588608365
2884,0.0003442999944090843,0.002992599924647948,0.013064699700997153,0.037572299145387664,7.193977015733719,0.0028138736915855785,0.012511875296130638,0.029971143363714217,0.05237982707577492,1.4595833020563185,8.898249913436604e-05,0.0003956602373576654,0.0009477707710877724,0.0016563955700520583,0.046156076692474915
2885,0.00035809999238699676,0.0029851999339589384,0.013025999688601587,0.037514499006691036,7.195533925771714,0.0029330934400931593,0.012480419657079508,0.02997728300901195,0.05234296456533386,1.4587904020069962,9.275255860793019e-05,0.0003946655227110884,0.0009479649237194363,0.0016552298751194036,0.04613100299134774
2886,0.0003548999910708517,0.002995799930737121,0.0130429996503226,0.03745429903278273,7.196791615247727,0.002913184204476896,0.012442768865473448,0.030070795032911497,0.05214753232369915,1.4598400645298772,9.212297329772681e-05,0.0003934749001392534,0.0009509220335607829,0.0016490497650014228,0.04616419623481596
2887,0.00035369999101385476,0.002996799935994204,0.013018199679994723,0.037453799075708956,7.198213603496551,0.002897682258331217,0.01237515774447259,0.030032248400737867,0.0521792664253576,1.4601497855339587,9.163275871787067e-05,0.0003913368487640538,0.000949703082022809,0.001650053285408823,0.04617399047293688
2888,0.0003511999926995486,0.0030251999199099374,0.013039499699174485,0.037345299103741125,7.199162916660309,0.0028939926295002364,0.012467301633219846,0.030135194352852165,0.052061357837936195,1.4614186228337414,9.151608240960543e-05,0.0003942506943731187,0.000952958518868567,0.001646324688489376,0.04621411463141179
2889,0.0003454999887617305,0.002997499913995853,0.013041099693356956,0.037307199080059944,7.199877117395401,0.002867329906175185,0.012326006806397598,0.030086558766883514,0.0520611429594638,1.4608057542512207,9.067293306630482e-05,0.00038978255962954515,0.0009514205265985884,0.0016463178934354467,0.04619473402514055
2890,0.0003456999909831211,0.002976099927116593,0.013033699678868289,0.03724379895974562,7.201418104171753,0.0028522686708673047,0.012195443417514065,0.030094854257489277,0.05197315642492122,1.4605583135533344,9.019665498681834e-05,0.0003856537827505224,0.0009516828530448158,0.0016435355149096505,0.046186909263229124
2891,0.00033999999088700863,0.002978899909816391,0.01304739970362425,0.037269899094877476,7.201986016511917,0.0028068555362149093,0.012163642919323408,0.02996794675307469,0.05204617905682109,1.4620001757335555,8.876056557492345e-05,0.000384648162700417,0.0009476696853836362,0.001645844693285087,0.04623250494884467
2892,0.00034599999547936023,0.0029762999400772968,0.012970099651123746,0.03724749907453952,7.203321413040161,0.0028454420417245393,0.012160656412676173,0.029796371482207675,0.05199179492917493,1.4617503005509183,8.998077801849413e-05,0.00038455372106789207,0.0009422439989226351,0.0016441249161658553,0.04622460320176583
2893,0.00034059998742304743,0.0029857999462110456,0.01294569972051977,0.03723679909003113,7.205352917432785,0.0027918354809208343,0.012230769639609262,0.02982349585751465,0.052036495431853534,1.461618393413653,8.828558972181398e-05,0.0003867708959800203,0.0009431017469834279,0.0016455384701760435,0.04622043193183192
2894,0.0003440999900922179,0.0029475999312562635,0.01296999964312272,0.037139999069499025,7.206880418300629,0.0028054081835407235,0.01212426841824868,0.029866298166674986,0.05198637680738262,1.4625022631016715,8.871479626464383e-05,0.00038340303164912813,0.0009444552748440414,0.0016439535801108162,0.04624838234552114
2895,0.0003605999848805368,0.0029410999368119518,0.012970799698057818,0.03705869912682101,7.208647612571716,0.002903045741571176,0.012103044221422554,0.029908980491800415,0.05183350862973821,1.4626073912850366,9.180236695017475e-05,0.0003827318636143454,0.0009458050084763232,0.0016391194638796607,0.04625170679057823
2896,0.0003529999919701368,0.002924199934786884,0.012991399633858236,0.03693879916711012,7.209908225059509,0.0028249621408403232,0.01205216008763526,0.030005661661757093,0.05171682995366507,1.462725810682615,8.933314668800794e-05,0.0003811227660190196,0.0009488623355154526,0.0016354297601720194,0.04625545154073316
2897,0.00035469999071210625,0.002937499941006536,0.012988599694770528,0.03697899906616658,7.211062022924423,0.0028391192368302795,0.012090546688407236,0.0299716563990385,0.05172268470067728,1.4636263750563552,8.978083337182691e-05,0.0003823366569197298,0.000947786994689221,0.0016356149035288458,0.04628392988673938
2898,0.0003601999911479652,0.0029168999324465403,0.012924999735143501,0.03696019906923175,7.213194620609284,0.0028840098952756356,0.011930982658298915,0.029756638247933377,0.0518222686551173,1.4641470882885814,9.12004006353469e-05,0.00037729079924195004,0.0009409875237315166,0.0016387640246732149,0.04630039628495561
2899,0.000354999992181547,0.002915099934230966,0.012857499687670497,0.036998799075197895,7.214050910234452,0.002865607491570018,0.011910487644785908,0.029661948917119197,0.05194256150450487,1.4647895405466356,9.061846553403015e-05,0.0003766426900081797,0.0009379931841766169,0.0016425680185761778,0.0463207124091893
2900,0.0003613999909721315,0.002903299934550887,0.01281759969817358,0.037058398987283,7.215739315032959,0.0029277331176126254,0.011794653280881794,0.02961834824922294,0.051970885949808594,1.4653725045881716,9.258305032761528e-05,0.0003729796857956418,0.0009366144099960494,0.0016434637161823842,0.04633914735084161
2901,0.0003520999923348427,0.0029044999324542003,0.01280219972442137,0.036927299044968095,7.21691100525856,0.0028830829723052323,0.01182169682199827,0.02959924185547542,0.051884283414247154,1.4643318308691602,9.117108875732687e-05,0.00037383487765488656,0.0009360102127749078,0.0016407251035471854,0.04630623835831007
