N,psi,delta,lambda,theta,alpha,effective_beta,psi_check,selection_mode,path_index,hit_x0_zero,t_0,first_loss_time,stop_time,simulated_until,simulated_until_rule,leading_zero_count_at_t0,first_nonzero_class_at_t0,kappa_1_at_t0,final_kappa_1,final_X0_count,final_X_0,num_classes,T_MAX
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,15,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.6073,795,0.0795,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,16,False,,,1000,1000,"min(5 * t_0, 1000)",,,,3.1806,316,0.0316,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,17,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.7695,394,0.0394,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,18,False,,,1000,1000,"min(5 * t_0, 1000)",,,,3.3040998,179,0.0179,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,19,True,852.0,852.0,1000,1000,"min(5 * t_0, 1000)",1.0,1.0,2.9133,3.0976999,0,0.0,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,20,False,,,1000,1000,"min(5 * t_0, 1000)",,,,3.1029,334,0.0334,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,21,True,982.0,982.0,1000,1000,"min(5 * t_0, 1000)",1.0,1.0,2.8973,2.9134,0,0.0,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,22,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.527,953,0.0953,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,23,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.6933,1538,0.1538,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,24,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.7749999,766,0.0766,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,25,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.4032,307,0.0307,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,26,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.3191,1218,0.1218,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,27,True,470.0,470.0,1000,1000,"min(5 * t_0, 1000)",1.0,1.0,3.1051,3.4152,0,0.0,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,28,True,946.0,946.0,1000,1000,"min(5 * t_0, 1000)",1.0,1.0,2.6566,2.7447,0,0.0,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,29,False,,,1000,1000,"min(5 * t_0, 1000)",,,,3.1148999,117,0.0117,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,30,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.4138,1550,0.155,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,31,True,701.0,701.0,1000,1000,"min(5 * t_0, 1000)",1.0,1.0,3.5082998,3.6766,0,0.0,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,32,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.425,940,0.094,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,33,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.9715,1061,0.1061,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,34,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.8098,336,0.0336,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,35,True,202.0,202.0,1000,1000,"min(5 * t_0, 1000)",1.0,1.0,3.0695,3.5233,0,0.0,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,36,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.9826999,188,0.0188,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,37,True,606.0,606.0,1000,1000,"min(5 * t_0, 1000)",1.0,1.0,3.0061,2.9661,0,0.0,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,38,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.6926,485,0.048499998,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,39,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.2089,1103,0.1103,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,40,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.8634,451,0.0451,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,41,False,,,1000,1000,"min(5 * t_0, 1000)",,,,3.2003999,137,0.0137,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,42,True,818.0,818.0,1000,1000,"min(5 * t_0, 1000)",1.0,1.0,2.942,2.8627,0,0.0,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,43,False,,,1000,1000,"min(5 * t_0, 1000)",,,,3.5291998,234,0.0234,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,44,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.6439,852,0.0852,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,45,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.7695,273,0.0273,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,46,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.7273,342,0.034199998,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,47,False,,,1000,1000,"min(5 * t_0, 1000)",,,,3.021,239,0.023899999,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,48,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.416,802,0.0802,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,49,False,,,1000,1000,"min(5 * t_0, 1000)",,,,3.2322,340,0.033999998,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,50,False,,,1000,1000,"min(5 * t_0, 1000)",,,,3.0203,337,0.0337,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,51,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.677,436,0.0436,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,52,True,292.0,292.0,1000,1000,"min(5 * t_0, 1000)",1.0,1.0,3.349,4.1733,0,0.0,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,53,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.9798,262,0.0262,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,54,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.2742,1176,0.117599994,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,55,False,,,1000,1000,"min(5 * t_0, 1000)",,,,3.0442998,530,0.053,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,56,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.9752998,393,0.0393,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,57,False,,,1000,1000,"min(5 * t_0, 1000)",,,,3.6237,191,0.0191,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,58,False,,,1000,1000,"min(5 * t_0, 1000)",,,,3.0277,59,0.0058999998,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,59,False,,,1000,1000,"min(5 * t_0, 1000)",,,,3.5302,101,0.0101,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,60,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.2036998,1144,0.1144,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,61,False,,,1000,1000,"min(5 * t_0, 1000)",,,,3.2907999,34,0.0033999998,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,62,False,,,1000,1000,"min(5 * t_0, 1000)",,,,3.1181,26,0.0026,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,63,False,,,1000,1000,"min(5 * t_0, 1000)",,,,3.0642998,84,0.0084,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,64,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.8188999,238,0.023799999,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,65,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.2358,1779,0.1779,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,66,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.8257,177,0.0177,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,67,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.2375998,981,0.0981,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,68,True,755.0,755.0,1000,1000,"min(5 * t_0, 1000)",1.0,1.0,3.0259,3.1127,0,0.0,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,69,True,762.0,762.0,1000,1000,"min(5 * t_0, 1000)",1.0,1.0,3.4912,3.7166,0,0.0,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,70,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.8444998,98,0.0098,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,71,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.1241,1210,0.121,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,72,True,632.0,632.0,1000,1000,"min(5 * t_0, 1000)",1.0,1.0,3.7120998,3.3783998,0,0.0,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,73,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.9868999,147,0.014699999,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,74,True,922.0,922.0,1000,1000,"min(5 * t_0, 1000)",1.0,1.0,2.9542,3.1573,0,0.0,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,75,True,647.0,647.0,1000,1000,"min(5 * t_0, 1000)",1.0,1.0,2.8344998,2.8246,0,0.0,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,76,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.6362,704,0.0704,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,77,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.546,1164,0.116399996,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,78,True,679.0,679.0,1000,1000,"min(5 * t_0, 1000)",1.0,1.0,3.1043,3.3611,0,0.0,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,79,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.3885,449,0.0449,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,80,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.553,809,0.0809,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,81,False,,,1000,1000,"min(5 * t_0, 1000)",,,,3.5152998,12,0.0011999999,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,82,True,701.0,701.0,1000,1000,"min(5 * t_0, 1000)",1.0,1.0,2.7319999,2.8104,0,0.0,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,83,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.7883,154,0.0154,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,84,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.2824,1396,0.1396,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,85,True,565.0,565.0,1000,1000,"min(5 * t_0, 1000)",1.0,1.0,3.1585,3.0981998,0,0.0,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,86,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.4658,129,0.0128999995,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,87,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.452,1271,0.12709999,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,88,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.3634999,445,0.044499997,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,89,False,,,1000,1000,"min(5 * t_0, 1000)",,,,3.2623,827,0.0827,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,90,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.8374999,994,0.0994,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,91,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.4982,1315,0.13149999,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,92,True,637.0,637.0,1000,1000,"min(5 * t_0, 1000)",1.0,1.0,2.9319,3.5096,0,0.0,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,93,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.4638999,1322,0.1322,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,94,True,926.0,926.0,1000,1000,"min(5 * t_0, 1000)",1.0,1.0,2.6476,2.6636,0,0.0,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,95,False,,,1000,1000,"min(5 * t_0, 1000)",,,,2.5735,376,0.0376,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,96,False,,,1000,1000,"min(5 * t_0, 1000)",,,,1.9682,1606,0.16059999,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,97,False,,,1000,1000,"min(5 * t_0, 1000)",,,,3.0153,505,0.050499998,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,98,True,666.0,666.0,1000,1000,"min(5 * t_0, 1000)",1.0,1.0,2.7858,3.0988,0,0.0,10000,1000
10000,1.0,0.3,0.004379221726738444,2.763102111592855,0.0015848931924611136,0.5896507663132279,1.0,exponential,99,True,605.0,605.0,1000,1000,"min(5 * t_0, 1000)",1.0,1.0,2.566,3.0119,0,0.0,10000,1000
